用户名,评论,评论时间
罗蒙奇奇,在河堤路旁的采摘园，下京哈高速导航很容易找到，果园面积由于没走到头不知道具体有多大，老板人很好，挎着篮子帮我挑大苹果。热情让我试吃，很脆，酸甜口。说今年雨水大苹果不是很红很大，不过真的很好吃，毕竟是现摘的。结账感觉好便宜，100元好大的两袋子。会再去，亲手摘的总觉得比市场买的好吃。					,2017-10-23
仝大仝,中了霸王餐，免费10斤大苹果，今天第一天开始，正好去昌平，直接尝鲜啦😄果园的位置在村子里，跟着导航过去就可以，苹果园外侧都是水泥地，挺干净的，车放到路边就可以，门口有指引的人～老板特别热情，进门就让尝苹果，我们刚开始有些不好意思，老板一个劲儿的说：别客气哈，随便吃，甭担心，都是自家产的果子，自己挑自己洗，还给准备了刀，随便吃😆这一吃才知道，果然特别的好吃，很甜，尤其刚摘下来，红彤彤的大苹果🍎，特别特别甜！顺便还捡了个大绿萝卜，老板直接就送给我们啦摘完都忘记照相！我们又单买点，不过到家就剩这点儿啦～都送朋友啦！不错！不错！感谢大众点评和良心商家～祝生意兴隆呦！					,2017-10-22
小姑奶奶,中的霸王餐，我和老公还有闺蜜，还有我家的狗狗一起，今天去英龙苹果园摘苹果了，果园真大，一进门老板就招呼我们试吃我们拿着篮子就摘果子去了，当然在园子里吃了好几个苹果，有个大的，中不溜的，有特别甜的，也有酸甜的，他家的果子现在已经熟了，我们都是挑选大个的，红的摘，摘了十几斤，个个又大又甜。我们走的时候又从他家买了一箱苹果，重30斤，150块钱，个个新鲜。现在正是苹果成熟的季节，如果大家想吃最新鲜的苹果就去摘吧，外面的果子可没有这么大这么新鲜哦，推荐大家来英龙苹果园摘苹果。					,2017-10-22
大朋098,周末来昌平玩儿，正好赶上苹果采摘，看他家人很多，就想进来看看，老板特别热情，也很实在，进来就让尝苹果，还说别客气啊，摘不摘，买不买都没关系，你们先尝尝东西！一吃才知道，确实特别甜，就直接进去摘啦😄大众上也有优惠！买的多老板还有优惠！					,2017-10-22
马玉辉_2612,年年来香堂摘苹果今年霜降后过来也是第一次带娃娃来天气虽然微凉但果子极其好吃很多已经有了冰糖心刚离枝的苹果🍎新鲜多汁完杀所有市售产品小朋友吃了足足一个大的说明了味道着实赞角落里堆着农家肥店家介绍所有产品施用的都是这个园子里还有心里美、卞萝卜、大白菜，绿色有机，清甜爽口买的话5元一斤拿回家尝鲜也是极好的采摘过程中，引导、称重都不错惊喜是还有位帅哥拿着拍立得给顾客照相送上香堂交通便利小环境好今年第一次来这家以后一定再来					,2017-10-22
XxXero,苹果特别甜，爽脆，糖心的，美女老板细心教我们挑选成熟好吃的果子，赶快来吧，正是采摘的好时候,2017-10-22
艾斯,苹果非常棒，很好吃，还送了地里面的萝卜，玉米，也都很好吃,2017-10-17
dpuser_5114941817,苹果特别特甜水分很足，超棒,2017-10-17
areatime,苹果采摘园虽然就在居民楼旁边，但还挺大一片，苹果脆甜好吃，这个季节都熟了，老板一家人都是爽快人，加了微信，冬天不能摘了但能送货上门。,2017-10-15
xxmf951,用导航软件搜崔村英龙农家院很好找，美女老板很热情、细心，教小朋友如何摘苹果，还送了自产大萝卜，如果采摘的多，团券最优惠！,2017-10-15
yellow1202,苹果非常多，品相、味道都很好。果园里面还有菜，摘了很多，老板人很好，菜都没有收钱白送了！实惠！下次还会再来！,2017-10-14
友_7653,大叔很热情，找不到直接开车来接，苹果很大很红非常好吃，直接摘了72斤，最后还送了点蔬菜，10月底前还来,2017-10-14
匣541,整体感觉很好值得推荐。以后会再来。,2017-10-14
女夭女乃女乃,国庆节跟朋友过来玩，采摘果园真过瘾，老板人不错，很是好客，可以先品尝，味道真不错，我是个比较挑剔的人，吃苹果，一定要吃脆的酸甜口的，完全符合我的标注，水分也多，老板还提前告诉那些是成熟的果实，其实这些我早有惊艳，这么挑剔的人对于市场挑选苹果我还是自有一套的。园子里还有玉米等，真不错。					,2017-10-14
dpuser_76148869546,强烈推荐！！！家人都喜欢吃苹果，以前也去别家摘过，都没有这家好。二十多年的苹果园，老板热情，进园招呼我们摘了先尝，苹果又脆又甜又香。而且老板还教我们经验，哪种是熟了的，哪种好吃，哪种适合装箱送朋友，哪棵树适合拍照，哪些树适合摘。一口气摘了60斤，带给家人都尝尝。果园特别大，根本不担心苹果质量，院子里还种了些其他蔬菜可以摘点。整个采摘过程很开心！最后老板还提醒说，摘的苹果还能储存在他们那，一直到过年都能随时来取随时吃，保证仍然新鲜好吃！打算过几天带朋友再来一趟！					,2017-10-14
ruotongbb_8417,良心商家十一居然也可以用团购今天来采摘的人好多老板人超好🍎苹果好甜好甜好甜比楼下水果店卖的好吃多了还便宜很多老板人也很好直接摘了好几个洗干净给我们吃摘了好多后备箱还有满满一箱子回去送亲戚朋友自己亲手摘的感觉就是不一样的呀！					,2017-10-12
加菲猫爱烤鸭,十一大家都出去旅游了感觉还是不要凑热闹了去郊外玩比较好一点人也少一点这家采摘园很大！苹果特别多采摘过草莓第一次采摘苹果哈哈苹果很好那个看起来都很健康尝了一个真的非常甜！好吃而且老板很热情告诉我们摘什么样的苹果好吃！建议大家十一的时候可以去摘摘苹果人少乐趣还多					,2017-10-07
dpuser_3483956150,强烈推荐！！！果园特别大，品种全，最最最重要的是，苹果超个儿大，甜，水分也超级足，园子还可以拔萝卜！！！老板人一家人特别好，自己包的包子特别香！！！,2017-10-06
文斯_8421,服务态度很好，苹果也很甜，很新鲜！下次可以带朋友来😆,2017-10-05
贾南_1745,非常好哦，老板人热情，关键果子好，下次有机会还来哦，已分享给身边朋友啦,2017-10-05
到底要起啥名字,不错，下次再来。苹果🍎大又甜。,2017-10-05
玻妞,全五星，都是老北京，特别热情，孩子特别高兴,2017-10-04
朕辣麼帅,苹果很脆、很甜，老板非常热情，告诉我们什么样的苹果会更甜，还给我们拍了全家合影，感谢！,2017-10-04
海綠,已经连着三年了，除了自己吃，送人也是在这家采摘。品种不少，味道也是一如既往的好，除了对果树的管理得当，品种也确实是好。每次来，老板还有老板家的千金都是很热情得招待。期待下一个品种熟熟熟！,2017-10-04
我是小爱_1901,环境好，🍎个大，皮薄汁水足甜，园主热情好客，非常满意～,2017-10-03
dpuser_8688990028,大早起就带着一家人过来采摘了就怕到了人太多可能大家都出去玩了上午没多少人老板人特好团购价格超便宜过两天再带同事一起过来非常不错的体验,2017-10-02
skdjkakjdksk,味道棒极了！！！色香味俱全好吃极了！！,2017-10-01
