用户名,评论,评论时间
Scarlett0321,大年初三和老公来到这里，其实一路上采摘草莓🍓的地方挺多的，我们都没停下。草莓采摘园老板很好，草莓好看又好吃，整体甜度刚好。老板娘还送了我们很多自家积的酸菜，总之是一次非常愉快的体验！推荐给大家！,2018-02-18
喂喂weiwei,草莓超级好吃，老板人特热情，还可以喂小动物，适合带孩子去～,2018-02-17
squirrelsunsun,非常棒的体验，以前也采摘，这家最好。以后还来，老板也热情,2018-02-17
rs33,草莓又大又甜，师傅特别热情，最后还送了蔬菜，以后还回来,2018-02-16
华小神,这一片都是种草莓的，大众点评好多家，他家我就随便一搜，就订这家了！来了以后，阿姨太热情啦！我这好开心啊！特别实诚！差几个四斤，还多帮我们多拿了一两个他家的草莓特别的红，个头大！而且品尝了，太甜了，红颜最好吃！果断摘了一筐！都熟透了，看着就很美味呀！还送我们油菜，香菜，都是自己种的					,2018-02-16
bca820504,尝了朋友来刘师傅草莓🍓采摘园采摘的新鲜🍓，立马决定也来采摘，位置好找，有路牌指引，老两口态度很好，亲切朴实，草莓新鲜，个大，草莓味浓，采摘完可以直接拎着小筐儿走，顺便还可以采摘点儿小油菜，喂小兔子🐰，推荐					,2018-02-14
Sept姍,不错，草莓很好吃，甜却不齁儿，微微一点点酸，个头有很大的，像个小橘子似的了。我周末一点左右到的，人不太多，建议不要再晚了，可能人就多了。棚主是老两口，比较热情，大姐带我进棚以后主动采摘了一个中等个头的让我先尝尝，满意再摘，但是开始摘了以后就不可以边吃边摘了哦～～不用大众点评也是35一斤，大家可以去了摘完再付钱，不用团购。建议自己带储藏盒子什么的，一来环保，二来师傅赠送的小篮子装四五斤的话，下面的草莓会被压伤的。挺满意，还会去。					,2018-02-12
幸福晅晅,过年前一天开车过来采摘，老板两口安徽人，很热情，草莓不错，还送了新鲜的蔬菜，推荐去这家。,2018-02-10
最爱生豆汁儿,草莓香甜，老板人特别好，临走还给了好多香菜,2018-02-08
红茶_wx,草莓主热情，分量足，价格实惠！还会再去,2018-02-08
一一宝贝09,草莓味道很香，吃刚摘的草莓以后就不考虑在超市买了。孩子一连吃了好几个。,2018-02-05
tgmailuser_6347419704,摘了10多斤，带着孩子去的，草莓🍓很好吃，旁边也有很多家，还告诉我们现在鸡冷不下蛋，不要买进的鸡蛋，店家推荐开车2分钟有个孩子能玩的农家菜，叫洼古里还是啥来着不错,2018-02-04
dpuserAt_2394083194,草莓新鲜好吃！价格为合理，小老板人很好！,2018-02-03
努力让自己变得更强大,草莓新鲜，很甜。老板娘特别热情，带孩子一起，教儿子怎么采。孩子玩的高兴，还有草莓吃，太棒了。,2018-02-03
水蜜桃儿,没往里走了，去了老宋家，哎呀嘛，想骂街，婆娘叨叨叨的跟着你，帮你摘，分钟不消停，进去10分钟，三百块，果断离开，还说我们吃的多，你妈，一个人都没俩，,2018-01-30
以后的以后1314,草莓好大个特别甜推荐去尝一尝还有小兔子还有两只羊老头老太太人特别和蔼特别好,2018-01-30
馋嘴的小狐狸,跟着点评去的，新鲜的草莓好好吃，价格公道，老板热情，不知不觉摘了三斤多，吃完还可以再去,2018-01-28
涵大爷,今天带闺女来采摘，刘师傅家草莓个大还甜，最主要是老夫妻俩特别和蔼可亲，还帮我们拿了板凳给老二坐，宝贝采摘的可开心了，一下子没搂休还多了下次还来，真的挺棒,2018-01-27
馬清筝_No_Direction,草莓非常甜～师傅很热情，还教我们怎么摘比较方便储存～最后师傅送了自家种的青菜～啦啦啦～非常推荐～🍓🍓🍓,2018-01-24
啦_2299,刘师傅家的草莓个大甜还红红的老板和老板娘很健谈热情也很好说话大棚里面的草莓棒棒哒还可以摘得时候顺便尝一尝但是吃多了就不太好了价格也算比较合理有团购可以用还是挺值的等过几天婆婆回来再去摘一次比心～～～					,2018-01-20
girlalison,第一次采摘草莓，第一次进大棚，外面刮着五六级大风，里面温暖像夏天。草莓的个子很大，味道很甜，最主要的是没有硬芯，小朋友很喜欢吃。采摘草莓可以用小筐，小盒，还有礼盒，看是自己吃还是送礼用，带着小朋友边摘边玩，很开森					,2018-01-18
wangyylub,很好吃，很新鲜，值得再次光临，导航定位有点差距，需要提前联系下店家。,2018-01-13
dpuser_70531645183,大姐特别热情特实在草莓很甜哟,2018-01-13
AAAAA,感觉很不错的样子，赞赞赞赞赞，就有距离有点远。,2018-01-07
西酒坞村,超级无敌好吃的大草莓还可以喂小兔子,2018-01-06
猪5656,刘大叔人真实在！味道也不错，赞！下回还来！,2018-01-06
小仙2668,非常棒，特别甜！我们下次还来！,2018-01-01
义莲轩主,师傅很给力，草莓很好吃。找老刘,2018-01-01
xiaojing,真心还是不错，草莓又大又红！！老板人也很好！性价比很高。就是位置偏点。,2018-01-01
和和6,刘师傅家的草莓又大又甜，真是不错！而且很便宜！大家快来吧,2017-12-31
迷雾天使777,草莓味道不错，老板和老板娘热情实在。,2017-12-30
dpuser_50022593894,草莓个大味道好极了！位置也好找，定位位置直接过来了。孩子爱吃,2017-12-30
youminxiaobai,非常好，大姐很热情，建议过来呢,2017-12-24
cuiyingshu53,已经在这里摘草莓好几年了，红颜草莓味道美味，果大，价实在，老板热情，每年都要摘几次的，孩子喜欢的不得了。周边也有吃饭的地方。,2017-12-23
fox_huo,环境：这么热的天儿还来摘草莓也是赢了，大棚里的温度比40度还高，如果是有老人孩子还是不要进去大棚里比较好，以防中暑口味：现摘的草莓特别好吃，吃过了现摘的以后再也不会吃菜市场卖的那种了，现摘的都是熟透了的草莓最后要说的就是采摘的叔叔阿姨特别实在，不但给你摘着吃还特别热情，还细心的嘱咐别中暑，总之就是特别好的体验					,2017-12-23
菜菜827211,单位女神节发的券，没能赶上与同事们一起来，趁周末好天气，亲近一下田园生活😄草莓红红甜甜，想吃全熟的还是稍微酸甜的全部自己动手就可以，再也不用在大街上买草莓，不让挑，一盆卖给你，外面一层红红大大，里面一层全是小的生的。农家阿姨、大哥大姐也很友好。很不错的体验！超级赞喔。					,2017-12-14
朦朦朦仔,草莓味十足，个个饱满，小朋友摘得很起劲，价格实惠！,2017-05-21
抱着蜜罐的维尼熊,头一次带孩子采摘，孩子觉得还是挺好玩的！明年还来！,2017-03-27
BellaChen_865,🍓好吃，老板也很好！不知不觉摘了好多！,2017-03-11
