用户名,评论,评论时间
小洋_3508,休息在家和女朋友查大众点评，发现这个地方感觉还可以，评价也不错，就去了，地方导航很准确，挺好找，环境不错，和老板聊了一会，说是新开的，里面儿童玩的也有，果树很多，能钓鱼，最有趣的是钓螃蟹和小龙虾，对于我这个北京小龙虾控算是找到好地方了，美女老板的手艺必须给个赞，比市区里那些所谓的龙虾馆好吃多得多，十三香，麻辣，点了两口味，过瘾，又好玩又好吃😋，当时发朋友圈，一堆朋友马上问我地方，行，这点，以后发展据点了，约哥们喝点玩会，吃小龙虾，大众点评靠谱					,2019-05-23
wangjicofco,位置在大兴青云店镇，我们到的时候快1点了，有4到5家客人，可以钓鱼，赶鹅，赶鸭，捡鸡蛋，喂兔子，马，猪，烧烤提供炉具20元，烤串单点，自己烤，可以掉小龙虾，我们点了一只公鸡150元，现杀到上桌需要2个小时，不过味道不错，孩子很开心					,2019-05-19
dpuser_90437245729,南城也有农家院了不错，玩的项目比较多，吃的味道也不错，小龙虾.兔子肉推荐尝尝，钓上来的鱼也可以让店主做成侉炖鱼，味道也不错还没土腥味，还可以自己烧烤，现在让炭烤的地方太少了。还可以自己带着孩子采鸡蛋，还有很多小动物，小朋友玩的很高兴，地点离市区也很近。店主服务态度也很好，还有建议点餐，以免点多了浪费，给店主点个赞					,2019-05-19
dpuser_8240692114,朋友介绍新开也得农家院，趁着五一假期去玩了一圈，适合全家集体出发，爱吃的爱玩的爱喝的都能满足，孩子玩的项目比大人还多，家长可以踏实吃喝玩，菜量挺大，烧烤有炉子，小伞一支小炉一架鱼竿一放，都妥了，最关键离家近，南六环边上不堵车，玩完了踏实回家了，不用去山里那么远，听说还要上虹鳟鱼，小建议菜品种类可以在多点，刚开业忙活不过来，希望越来越好吧					,2019-05-13
她大舅,同两位美女朋友一起去的，离农庄不远处有一大片油菜花很漂亮，钓小龙虾，钓螃蟹，还能钓鱼，孩子去了可以喂喂小动物，老板很是热情，猪马羊兔仓鼠小鹦鹉还有一只小金毛，孩子都喜欢，捞小金鱼也不限时间。上午去了农庄中午吃完饭还去了呀路古热带植物园转了一圈离的也不算远，小龙虾最好吃了，给孩子做了一份十三香的，几个大人做了麻辣的，味道相当地道，老板还说等桑葚，杏，樱桃等水果熟了可以免费带孩子采摘，只要不给祸害就行，捡鸡蛋，鸭蛋，鹅蛋都是不要门票的孩子到那可以玩沙子，走时还送了五条小金鱼我们到那是自助烧烤，还点了老板推荐的熏兔，板鸭，还有熏鸽子和熏柴鸡打算下次去了也尝尝，味道确实不错。					,2019-05-12
小佛爷_6239,老板做的小龙虾超好吃，听她说这边只是她想给自己放松心情搭建的一片土地，但因为爱吃喜欢上做菜，于是乎有了今天的样貌，小龙虾的口味是我至今吃过最好吃的，不接受任何反驳。,2019-05-07
浅醉23,老板可好了，热情我这次使用钩的方法弄的小龙虾🦞在哪儿直接烹饪的很好吃😋值得去的好地方,2019-05-07
wei19801111,适合家庭聚餐，可以钓鱼，钓龙虾，烧烤，自助烧烤，老板人不错，旁边还有果树能随便摘一摘，适合周末聚个会休闲一下,2019-05-07
大美子于,五一和同事一起三家子去的。比较好找。服务员都很随和，热情。自助烧烤很赞！特别是大腰子，超级好吃带孩子去比较合适，可以钓小龙虾、钓螃蟹、钓鱼、喂小猪、小羊、小马、小兔子，还能赶大鹅吃完饭，可以打牌，孩子可以挖土浇菜玩，很随性，很休闲。					,2019-05-07
zzzqqqzz,看见朋友发的朋友圈过来的，老板服务挺热情的，新开的店，干净卫生，农家小院布置的挺好，能给孩子包养了一块小菜园，动物孩子喂食也不怕人，能钓小龙虾螃蟹，大人也能钓鱼，店里的板鸭，熏兔老板推荐的，味道特别棒，带孩子来确认很不错，还能自助烧烤，下次打算自己带些东西过来烧烤					,2019-05-06
涟漪,孩子们玩的很开心，老板很热情。下回还去！,2019-05-04
恶魔逆位,这个农家乐还不错，吃的不贵，人均50左右吧，有采摘是免费的，可以钓鱼钓螃蟹掉小龙虾，直接就能加工，还能自己拣柴鸡蛋按斤称，可以骑马，喂小羊小猪小兔子捞金鱼，孩子玩的很高兴，下次再来,2019-05-03
阿赫哥,很适合小孩玩，可以捞小金鱼钓小龙虾还有螃蟹。还有各种小动物可以喂。农家菜味道还不错，量也足，也不贵，很实惠,2019-05-03
liawang,玩的挺开心，活动丰富。吃的是农家味道，量大不贵，推荐！,2019-05-01
李波,这里空气很好，有好多小动物，可以钓鱼，摸蛋。果园很大，秋天来应该可以采摘。儿子在水池里大捞特捞，螃蟹，小龙虾，小金鱼。在鸡场追着母鸡，鹅，鸭子到处跑，结果被大公鸡撵了出来，我也是无语了……,2019-04-30
Weixin_0927438416,环境好，服务好，农家菜味道不错，能钓鱼采摘,2019-04-29
