用户名,评论,评论时间
dpuser_22182450785,服务很不错，环境也很好，带孩子去的，宝宝玩的特别开心，草莓也很好吃，小火锅还不错！,2019-02-06
hk_hukai,很好玩的地方，比较适合带娃娃去，有小兔子，草莓🍓很好吃，玩了一下午，环境很好。,2019-02-05
小情人的60分麻麻,来到夏场河畔农庄感觉太惊喜，有幸参加了一次活动，除了摘草莓还在寒冷的冬天看到了各种小动物和植物。特别强调，草莓又大又好吃，准备趁着春节人少的时候再去一趟。老板和老板娘热情好客，服务周到，一次完美的体验😃					,2019-02-05
Aslan,在点评首页看到推荐，趁着工作日人少带孩子来好好体验，位置还是挺好找的，共享空间在16号棚，免费，可以先在里面玩耍再去采摘草莓🍓，温度很高，可以给孩子带一身轻薄的衣服，里面有小鱼池、沙坑、秋千、吊床、帐篷～小动物有4只小兔子、乌龟、小松鼠、蝈蝈……🍓草莓在点评团45元首斤（满两斤首斤45），就一斤的话按原价66/斤，味道真的很好～还可以采摘蔬菜，可以吃火锅，是个亲子的好去处……出来后还去旁边小清河滑了会儿野冰今天的天气也很棒！老板人也很好，希望越来越完善，还会再去的。					,2019-02-02
小花儿是狮子座,在点评上看到这家草莓采摘就带孩子过来玩，这一带草莓采摘园还挺多的。他家有好多个大棚，到了以后会先招待游客到一个游客棚里玩，里面有可爱的小兔子，沙坑，吊床，养着小鱼和六角龙的小水池。小兔子超级可爱，应该是长毛兔，毛软软的也不怕人，很爱吃草。小孩子在这玩了一会，玩够了就跟工作人员说准备摘草莓了，工作人员会先用对讲机问下哪个棚子可以接待，然后再让我们直接去几号棚子。宝宝摘草莓摘得很开心，我们又去了一个棚子里拔了点萝卜，一个活动下来挺开心的也不累。工作人员都很亲切友好，草莓真的超级甜，秒杀市场上的一切红颜奶油章姬！					,2019-02-02
800_user_10973151594570,今天第二次去了，又摘了青萝卜和白萝卜。本来今天只想买一斤草莓的，可商家说首重45元是必须买两斤才能这样算。如果只买一斤就是66。感觉这个只买一斤就有点贵了，不过服务态度非常好，还是愿意再来捧场的。草莓依旧是又红又甜。小乐园又精装了一下，新添了松鼠和摇床，期待乐园的趣味性越来越强。					,2019-01-30
累了,星期六一家人去采摘，从网上看到这家挺好的，主要有孩子玩的地方。这里环境确实不错，孩子玩的很开心，有小兔子、鱼、秋千、沙子。它家的草莓也很好吃，唯一的就是它家的菜有些不划算，主要是不太好吃。不过总体来说还是不错的，因为我们主要是采摘草莓。下次还要光顾。					,2019-01-28
果冻猫爱吃吃,之前跟这银行去顺义一个地方采摘，感觉还不错，这次决定自己来，大众点评了一下，离我最近，评分又最高，没犹豫就来了。跟着导航挺好找的，找不到服务台就打电话，会有人来接，态度相当好。我们去的7号棚采摘，建议大家进了棚都往里面走，最深处的草莓相对大和红，可能是外面的都别摘的差不多了。我们摘完草莓又滑了会冰车，摸了会兔子，是个接触大自然的地方，面对城市的喧嚣偶尔享受一下乡间也别有一番滋味呢！					,2019-01-28
川川粉丝儿,因天气很好，阳光明媚，所以准备出去走走，在大众上搜到了这个采摘园，园区除了有水果蔬菜，还有个小动物棚，我带着小狗去的，小狗一进棚里，看见小兔子就疯狂的追，我赶紧把狗狗抱走。好在我家狗子听话，让它在门口看着，就不进去了，老可爱了，他家得提一下草莓，不知道是什么品种，酸甜口，					,2019-01-28
fenfen,孩子非常喜欢的地方，主要还是几只小兔子添了彩，能玩一天没问题，草莓也很好吃，采摘过程很快乐，不过采摘之后是去框承重还是带框承重呢?这个值得讨论一下呀~我们采摘两次，上午老公去的去框了，下午我去的没去框，难怪老板非要把框送给我					,2019-01-27
mmmmm,无意中逛点评看到这家，离家不远，开车十几分钟，于是说走就走！农场在小河边，挨着高铁，好在有个大广告，不算难找。老板很热情，亲自跑到大门口来迎接停好车，小公举直奔小游乐园。在一个大棚里，有鱼池，沙坑，秋千，五六只小兔子，好几只大乌龟，还有几只大蝈蝈。别说小孩子了，大人都玩的不亦乐乎呢！玩了会儿，赶紧直奔主题，摘草莓🍓。草莓很新鲜，尝了一个，让我想起了小时候的味道。不像超市里卖的那种，个大空心，这的草莓虽然个头不算太大，但很甜，草莓味很足很香。小妞摘的停不下来，拉都拉不住，最后只能直接抱走总结一下，整体感觉很好，有吃有玩，草莓吃完了还会再去！					,2019-01-26
小土阿q,非常好！尤其现在大冬天，还有草地，有小兔子在草地上四处跑。草莓棚打理的非常干净，适合小朋友采摘。兔子非常喜欢吃草莓哦！,2019-01-26
相思_428,非常适合团建和带娃的地方，草莓很新鲜，老板人很nice，几只傻兔子太逗了,2019-01-21
若兰_7431,周一去的，包场，孩子玩的超开心，草莓非常好吃，就是去的时候还没有用餐的地方，自己带的面包,2019-01-21
Miu,摘了草莓，味道好极了，酸甜口水分足，好吃。不过小朋友更喜欢毛茸茸的小兔子，哈哈。就是草莓有点贵，66一斤，满2斤首重才45。摘的时候一直有人跟在后面优点尴尬,2019-01-20
sherny,东西真的不便宜，不过主打有机生态，而且孩子玩的也挺开心，所以就还能接受，听说以后还会有乐趣课程，也算做的挺用心的，如果没有去过可以带孩子去体验一下，不过希望商家还可以多养一些动物可能会更丰富一些。,2019-01-20
坚果墙_9848,有个棚是孩子玩的，虽然不大但是3.4岁孩子够玩半天的挺不错。,2019-01-20
phosphor杨,草莓真的好吃！周中带着孩子一起体验摘草莓！意外收获了一个遛娃的好地方，区别单一的采摘他家还有一个专门供孩子玩耍的大棚！里边春意盎然，外边还有高铁呼啸而过！老板很随和！今年第一次开棚，值得再去一次！草莓价格要是再亲民一下就更好了					,2019-01-16
羽_9268,最近发现一个非常好玩的地方，强烈推荐给大家，冬天的北京比较无聊，没有什么休闲的场所的朋友们可以过来看看，尤其是适合有孩子的家庭聚会，草莓庄园，不但可以采摘，还有各种阅读，昆虫科普等讲座，最近听说要举行一场盛大的嘉年华，有空的朋友可以过去转转，庄园老板非常非常奈斯，在那里，朋友们聚会大人们可以聊聊天，孩子们也可以有自己的活动，里面有很多动物，全年有各种画展等，有空建议大家过去看看哦					,2019-01-09
P_sandrina,挺好玩的，图片里这个地方不要钱，是个游乐区，好多小动物，我们工作日去的，没什么人；草莓棚子没拍，挺干净的，草莓品种很好，果子也很大，摘得很舒畅，价格呢就不算便宜了，还算是值吧。老板说这周末就有午饭和溜冰了，我们去的时候没赶上。值得推荐。					,2019-01-09
tianming0808,"又到了摘草莓的季节，周末带孩子来到这家草莓采摘园，导航一下高速就到了，交通很方便。首先来到一个大棚，里面有小兔子🐰，小乌龟🐢，小鱼，还有秋千，孩子可以在这里玩会儿,墙上还有很多美景照片，总之很文艺了。然后去摘草莓，有几个大棚，草莓香甜味道正，孩子很喜欢摘，总之玩的很愉快。					",2019-01-07
水蜜桃茜茜,好吃，这几年采摘的最好吃的草莓了🍓；儿童设施希望在完善一下，比如加个小的儿童乐园放一些滑梯、玩具什么的,2019-01-07
s郭小花s,临时决定带宝宝去采摘，早上打电话📲店家很nice～草莓🍓很甜很好吃😋还有一个棚是宝宝娱乐场所，小动物很可爱下次再去,2019-01-06
小Z_OoO,又好玩又好吃。孩子玩的高兴，草莓也甜,2019-01-06
啊拉小小,环境很好，适合带孩子来玩，草莓很甜,2019-01-06
波特糖,草莓味道特别好，还有儿童乐园，孩子超级喜欢,2019-01-06
阿朱朱朱z,带我们摘草莓的姐姐人超级好草莓也很好吃😋小朋友玩的也开心😃,2019-01-05
曼丽_9752,草莓买一斤45元，一斤以上66元。卖家应该写得更清楚一些，以免发生误会,2019-01-05
dpuser_2170503071,不错能在便宜点就更好了,2019-01-05
小企鹅111,他家开业没多久老板热情还有孩子玩的沙子秋千小动物乐园采摘草莓很新鲜好吃下次一定还来,2019-01-05
阿康_9775,新开业的商家，感觉不错，小朋友很喜欢！摘了十二斤,2019-01-02
ma&#39;ma_682,冬季带孩子好去处，草莓味儿也好，工作人员非常热情，希望下次不要帮我们摘草莓了，因为自己摘不管多少是个乐趣,2019-01-01
dpuser_3330190809,今天是无意中听家长群中的妈妈说这家采摘园特别好。所有过来看看。结果闺女玩的特别高兴，园子准备了孩子们玩的小天地，里面有乌龟，鱼池，小兔子，秋千，沙池，小拓展。而且看到他们还在往里面加孩子们喜欢的东西。今天闺女玩了大半天，还特高兴。对了，光说这个，草莓忘了，草莓也是很好吃的，接待也很热情，下次有时间一定还来。比较在冬天找个孩子喜欢的地方太难了。。总之，好吃，好玩，开心😃					,2018-12-31
韩凤,新开业的家附近的农场，看到宣传有小动物，大冷的天报着带孩子去看一看的想法去的，上午十点左右到的，居然是幸运的第一波人，接待棚里绿油油的草坪外加暖暖的阳光给人一种岁月静好的感觉，小小的六角龙***小乌龟在水里悠闲的游着，饿了一宿肚子的蝈蝈垂耳兔贪婪着吃着小朋友喂的鲜草，主要是这里的接待大姐对小动物是发自内心的喜爱，看着宝贝宠溺的追着小兔子，高兴的玩着沙子，吃着亲手摘的甜蜜蜜的🍓，最后劝了好久才肯回家吃午饭，是个多元化溜娃的地方，期待昆虫讲座。					,2018-12-31
dpuser_9461696034,草莓很甜，还有孩子们玩的地方，孩子们玩得都不想走,2018-12-31
dpuser_04216841537,孩子玩的很开心，草莓也很好吃，摘了7斤，送了一斤，过几天再来！,2018-12-30
