用户名,评论,评论时间
茶虫一枚,春节到现在连续去了三次了，大哥大嫂为人憨厚，老宋家的🍓，个大，有草莓味，无论大小都不空心，环境干净，吃惯了他家的草莓，市场卖的外地草莓感觉没法吃，这东西吃就吃个新鲜，必须得吃顺口的，绿色无公害的，再加上棚里暖和，小蜜蜂一飞，怀里的蝈蝈一叫，那叫一个惬意，这东西吃的就是回头客，今天周五下午又去了一趟，主要是交通方便，白马路顶到头一拐弯就到，就怕周末人多，大哥大嫂每次去都送自家种的蔬菜，回去做个汤，蘸个酱，那叫一新鲜，					,2019-03-09
song柠檬,🍓羞羞的草莓🍓老宋草莓采摘种植园位于小汤山秦北路，近洼里乡居楼。一路开车过来，路边有很多草莓大棚，由于这家离马路入口较近，遂选择了这里。老两口非常热情，大妈很是健谈，草莓有红颜和奶油两种。由于天气暖和，草莓又大又多，很适合娃娃采摘。只是回家吃的时候，有些大个儿草莓有一点点空心，应该是上药了，有点儿小失望。					,2019-03-08
happy蓝色妖姬,朋友推荐，说是可以采摘🍓，还有农家鸡蛋，自家种的蔬菜，周末可以去玩，现在正是草莓采摘的季节！,2019-03-05
爱晕菜,大众点评的草莓园，导航过去的，一路不堵车，位置挺好找的。老板很热情，草莓挺甜的，下回还会去，为了门口的小兔子也得去，我闺女最后依依不舍的哭着上车的，念叨一路小兔子。,2019-02-23
am_911,开车去的，跟着导航很好找，老板很热情，给孩子菜叶让他们去喂小兔子，下次回再去取。,2019-02-22
ONEPIECE,这里要给老板大大的一个，服务态度很好，采摘全程也没有一直盯在那儿都是我们自己在那儿，这点很好，草莓特别好吃，香甜浓郁的口感，摘了三大盒回家，推荐给朋友们，下次采摘还会去的,2019-02-21
战战_7543,我真是很少写评价，因为太懒而且这个点评是在我去了菜鸟驿站回来，才感觉没有对比就没有伤害啊～老宋家的草莓品质真是甩菜鸟一大截，而且老宋夫妇人也实在，走的时候还送了自己种的蔬菜～说远了，采摘就算是体验，草莓好吃也很重要，而且去菜鸟路好绕，棚子很热，草莓地滑，人多草莓少同时草莓50一斤，好贵，老宋家草莓好好吃，下次不换了就去你家，这次换的我好后悔					,2019-02-18
chocolate1980,今年第一次采摘，也是看了半天各家的价格和评价，才选择了这家。其实大众点评网好几家采摘都离得很近的。今天上午过去，我是第一家到的，孩子们在外边逗了会兔子，我们就开始采摘了。草莓果子很大，大家可以看我的图片，尝了几个，口感非常不错啊，非常甜，跟市场上买的没法比啊！原准备摘八斤的，不小心直接搞了将近十二斤！！！大姐还送了几颗生菜和香菜，晚上回家直接洗了蘸酱吃了！另外，老哥也算实在人，打包时剩了四五个，直接让我们吃了，结账时还把零头给抹了，这家值得推荐！					,2019-02-17
yxb771221,大年初一，没有赖床模式，开启遛娃行动，吃完饺子，等着家人👪看完电影🎬回来，驱车半个小时，来到我们滴大昌平🍓草莓嘉年华之宝地，放眼望去，一家棚挨着一家棚，但我们却锁定老宋草莓采摘种植园，阿姨亲切热情，叔叔也对我们关照有加，大年初一这样执着要去摘草莓，说明我们对草莓是真爱呀，阿姨特别喜欢虎头虎脑的宝贝，我家宝贝看到草莓欢呼雀跃，直接进入状态，拿着篮子🧺穿梭在每条小道中，一个个红颜大的喜人，不忍摘但又非常想带它回家，让更多人品尝，叔叔阿姨专业又勤劳，蜜蜂对草莓授粉，纯天然无化学农药，摘下就可入口，还赠给我们生菜、跑地鸡🥚，葱、香菜、花菜，草莓价格也超级公道，阿姨很喜欢我和我家娃，加了微信，还告诉我一年四季都可以去，摘了两大篮子，快9斤了，味道和超市里绝对不一样，超市里不能及呀……					,2019-02-16
郭威_404,1月20号周日早上去摘草莓，直接就来到了老宋家，因为买的多送人用，老板娘提出帮我们采摘装盒，看着老板娘还算实在就没有多想，没想到老板娘不厚道真坑人，老板娘帮忙摘的都是个头小的还有坏的，给送出去的草莓，人家还说是自己采摘的吗我说是啊，他说怎么这么小还有坏的，细细一想，这是老板娘干的，没想到50多岁的老板娘竟然这样，我那么相信她，她真是坑人啊，给人送的草莓都是这样的真是没有脸了，给老板娘打电话老板娘说，赔我两盒草莓，这种事儿怎么赔，天地良心啊，老板真是黑心了，人在做天在看，老板娘这是搬石头砸自己的脚，我买的968元的草莓啊，就这么的被老板娘坑了。					,2019-02-07
Daihui_2970,假期放松一下，带着孩子去采摘草莓🍓路上稍微有点儿堵，兴寿草莓园很多，它家停车还算方便。直接停到了大棚门口，下车就进棚摘草莓🍓男主说它承包了四个大棚，都种的奶油草莓🍓。果实不错，颜色红润，味道不错。今年结果时间比去年晚了一些。大棚里还有🐝蜜蜂，女主说草莓没上过药。采摘的价格肯定比市场上卖得要贵，评价说什么偷称，压分量的，大家仁者见仁智者见智吧，带着孩子去体验一下，有点儿乐趣。					,2019-02-05
lunatang,老板非常热情，草莓也特别甜！不妄我开车这么远过来。还有小兔子可以喂，挺适合带娃儿来,2019-02-02
LHS9080,这家要再往里走一些，草莓特别有味，带小朋友来摘还有小白兔可以喂，看图吧。,2019-01-23
勿念_7265,草莓园位置好找，草莓很新鲜，大棚里收拾的也很干净。孩子非常喜欢。老宋两口子是很实在，称也足，值得再来！,2019-01-20
阿奔王,老板人很好，很实在。一个大棚只有我们一家人摘，特爽！,2019-01-06
dpuser_7256798418,草莓好甜，还有可爱的小兔子和大黄，大哥大姐也特别热情，送了好多自家种的青菜，以后一定会常来！,2019-01-06
aries515,草莓很好吃……性价比高……还有可爱的兔兔和大黄,2019-01-01
S三次方_6341,大姐很热情，问边上种的啥菜，就送了我一大把小油菜，采摘后还送了我们一颗小生菜，草莓味道不错，但可能是元旦最后一天了，全熟的草莓不多了，以后得赶早了,2019-01-01
shuangxiaoye,草莓又大又新鲜，闻起来香甜可口，吃着各个都是实心，和市场上买的完全不一样，老板非常实在，送了我们一堆自己种的香菜，菠菜和小葱！纯绿色无农药，强烈推荐！还会再去采摘的～,2019-01-01
北平南,环境很好，老板也很好。还能喂小兔子孩子们很开心。价格在周边来说也还算合适。推荐。,2019-01-01
dpuser_1013329936,老宋家特别好~棚里还有蜜蜂箱，有蜜蜂箱是肯定纯天然，没有药的，！不是所有的棚子都有蜜蜂箱子呀！！！！这个确实好，下次还来这家，哈哈，特别好吃！！！！,2018-12-23
dpuser_3185628004,老板和老板娘人很好哦！第一波草莓真的是好吃，奶油草莓，甜的哩来这里体验一下田间生活，来郊区换换心情，吃个农家饭，充实的周末哦！而且来这里开车很方便，如果带孩子的话，还可以去附近的洼里乡居楼玩一下。					,2018-12-23
大毛1314,🍓🍓🍓🍓草莓园特别大我们四个人去采摘老板和老板娘特别好老板娘一直陪我们在园里唠嗑还要给我们介绍对象哈哈采之前让我们尝了特别甜我喜欢摘小草莓🌟环境很好棚内特别暖和玩的特别愉快真的还想去就是距离真的有点远坐车其实也挺方便来回打得顺风车不贵不贵我们一人采摘了两斤祝老板老板娘新年快乐🎈					,2018-12-22
JMGuan,今天带着孩子，婆婆一起去摘草莓，口感还有甜，还给婆婆拿一些自己家种的蔬菜。老板超级好。,2018-12-22
茄子去皮不放蒜,大哥一家人特别热情，草莓特别甜，已经连续来2年啦。每次都是他家。现在吃草莓只吃采摘的了，老公都说我败家,2018-12-21
燕燕_286695,草莓好吃，老板人热情实诚，来过好几次。,2018-12-17
千寻小宝贝,老板人很好摘完草莓之后还送我们去车站很干净关键草莓好好！好香！！,2018-03-17
年糕小兔,🍓香甜，味道浓郁，溜达鸡下的笨鸡蛋营养好，强烈推荐,2018-02-25
拉轰cc,草莓特甜，老板人很好，摘了四大筐过了不劳而获的瘾😋草莓园拾掇的特别干净整齐，养了两箱小蜜蜂自然授粉，说明确实没打农药。一进去就知道老板对这大棚花费的心思啦！推荐～,2018-02-04
阿欣不跌倒,特别开心的一天四个摘草莓的小姑凉非常愉快的一次体验草莓很好吃，自己动手更好吃以后有机会会常来的,2018-02-04
Jin锦锦,老板娘和老板特别热情，草莓很好吃，好甜。这是我第一次摘草莓，和好朋友拥有了很好的体验。,2018-02-04
