用户名,评论,评论时间
花生豆和图图,"真不错！大众点评上找了很多采摘园，想找个干净的。看到这家图片宣传比较用心，就去了。真的不错，草莓超级香甜，管理员是一对80后夫妇，很健谈。给我们普及了好多农作物的知识。男主是很喜欢研究种子，夫妻俩全世界到处去买种子。把爱好当做职业才能做的更好。五月等蔬菜熟了我们还准备再去。					",2019/4/11
scorehe,"位置离家还算OK比昌**很多～从丰台开过来也就是半个多小时40分钟的样子～到了之后这个采摘园的主人非常热情带我们一起去大棚里采摘心情很好孩子第一次来玩的很开心～草莓味道不错价格稍微贵点，还摘了一些菜，黄瓜生菜胡萝卜，都很不错等西红柿下来我们再去～					",2019/4/7
大玉肉肉妈,"草莓好吃，真的是好吃的很！周日一早去的，三十一斤，自己摘，仨人摘了五斤多，海来了九斤西红柿，现在只有这两种好吃的，问了西瓜，得等到夏天喽。草莓特别甜，成熟度很高，香气扑鼻，孩子吃了不少，西红柿也是，一点儿也不酸。					",2019/4/7
王小悦,草莓35一斤，特别甜，美女老板非常热情，等西瓜熟了之后还来,2019/4/7
OoYugiiLoO,草莓一斤40，比较好吃。但是个头不大。给了一个塑料盆，按照草莓价格买的盆。好贵。,2019/4/6
kjssophia,草莓蔬菜西瓜都有价格适中环境一般,2019/4/6
最爱染小七,按照大众点评的地址导航过去挺好找的老板一家人很实在也很热情草莓🍓超级超级好吃口感棒棒哒另外还能采摘西红柿4月底之后还能摘西瓜还会再去的小朋友玩的挺高兴,2019/4/5
汐娘,老板人挺好，热情，大棚周围环境也好，一进大棚，都是草莓的味道，来的时候人也不多，红红的草莓采个够。一次愉快的采摘,2019/3/27
solo1214,态度好草莓甜觉得不错孩子吃几个也可以,2019/3/24
我是万能小v,特别好吃的草莓，比之前采摘的都好，开车也不远，借着周末来郊游了一下～4月份还打算来摘西瓜🍉,2019/3/24
媛～_5497,草莓非常好吃了老板人很热情强烈推荐哦还有蔬菜西瓜可以采摘,2019/3/23
单掌劈死驴a,"崔鲜生草莓园的草莓特别新鲜好吃！因为有孕在身不方便去采摘又特别馋草莓，没想到在生之前还能吃到崔鲜生家这么新鲜可口又放心的草莓，草莓大小合适，酸甜适口，还有就是送货特别快想吃不用等！赞赞赞！买了四斤还包邮！因为孕期吃东西都特别注意，查过草莓的益处有好多，算低糖水果也适合老人小孩吃，可谓是居家圣品啊！					",2019/3/16
兰阳阳的习复,"八月中旬又想吃庞各庄西瓜了，于是周末冒着要下雨的风险带着爸妈又跑过去摘西瓜，这次准备多摘点，谁知到那边一看怎么那么萧条啊，难道西瓜下市了？沿途还看到不少卖西瓜的摊贩，本想去上次那家采摘，爸妈说再看看别家咋样，点评上搜到这家口碑也不错，距离上次那家也不远都在这一片。到地方一看既没有采摘的客人也没有店家看管…瞬间心凉半截，刚要走，就看见个大叔出来招呼，一问西瓜早没了，说还有最后一波小西瓜得九月底才能摘了。来都来了问还能采摘蔬菜么，大叔说蔬菜还有最后一点，不多了，赶紧让爸妈摘，别白跑一趟。询问蔬菜采摘价格的时候，大叔有点为难，说他只是看着棚子，主理还是他家孩子，大叔电话把孩子叫来招呼我们，年轻人就是不一样，亲合力强，又会推荐介绍，原来他家园子的蔬菜基本种的都是国外品种，熟悉的蔬菜名字不一样的蔬菜味道和样子，目前还有番茄（红、黄芒果番茄）、茄子（紫茄子、白茄子、彩皮茄子）、苦瓜（黑苦瓜、白苦瓜），都已经所剩不多，价格都是10元一斤，我们几乎把能摘的都摘了，最后摘了10斤蔬菜！这些蔬菜从外观到口感真是跟咱们平时吃的普通品种不一样，据说在不同的月份还要种不同的国外品种蔬菜。摘蔬菜的同时，老妈还在大棚里发现了好多野菜-马陵菜，欢快的挖了好多！年轻人的思想就是先进就是不一样，加了微信，回家拌凉菜，苦瓜西红柿的口感都好吃，尤其是白苦瓜和黑苦瓜，苦味减少，水分增大，又脆又润真是好吃！					",2019/1/1
珼貝_1252,"其实是4月份买的西瓜了，为了积分才来补写的点评，还好相册里还有图片，据说是喝牛奶长大的小西瓜，一箱大的话有4个，小的话有5个，皮薄瓜甜，就是价格略高，但胜在品质好，连送人和给家里长辈买了好几箱，他们很喜欢吃。					",2018/12/31
舞hime,"打电话去家里买的小西瓜，皮薄汁多太好吃了，老板娘还说不够熟籽都是白的，但味道真心又甜又脆，带着孩子还进屋里吃了半个，剩下半个也顺道带走了，还跟家里很漂亮的小妹妹玩了半天，这趟来的很值，会推荐给朋友来。60一箱能装4-5个价格也算合理，纯正庞各庄小西瓜！					",2018/8/29
鹅的丫,来之前给老板打电话，好几家需要老板带一下，老板娘是年轻80后准妈妈，人很好，红颜酸甜口的味道不错还有蔬菜可以采摘，下次来试试,2018/6/30
蜗牛加油爬,现在草莓正当季哟口感超级好哈孩子老人玩的也开心关键是暖棚里非常暖和～!园主热情友善人好的没话说约好了天暖再来摘西瓜🍉,2018/6/12
向日葵嘻嘻哈哈,西瓜非常甜，老板人也很不错，很热情。我们先烧烤，吃饱喝足，开始体验采摘西瓜，可以说是满载而归。,2018/6/8
晴妍,西瓜/:<W>/:<W>超甜，皮特别薄，熟的特别透。最近少有的好吃的西瓜/:<W>！还会再来滴！,2018/5/28
鱻_7512,瓜很好吃，小丫头一口气吃了五六牙，摘了香蕉西葫芦，黄瓜和秋葵，老妈还免费拿了些马齿苋，老板一家很热情，估计再过两周还要再去一趟😋,2018/5/26
zzhang1234567,地方不错，西瓜必须好评，黄瓜新鲜可口，老板热情.农家大棚乐趣多多，值得再去体验……,2018/5/26
LS_5193,店家很热情，蔬菜和瓜果新鲜，味道好。,2018/4/15
魔幻小悠,正宗庞各庄的大西瓜，皮薄很脆。,2017/7/31
dpuser_62309307463,第二次购买了，同事推荐的，挺好吃的😋,2017/6/28
dp16542495,冰箱里冰了几天，今天太热，切开一吃，果然没有失望!冰凉爽口，香甜可口！整个夏天就靠它了！主要是瓜小，吃起来不浪费!刚刚好！良心卖家，一个,2017/6/20
spaghetti119,老板人老好啦！到了就热情招呼吃瓜，吃了再摘，摘了出来又让吃，吃得我都不好意思了瓜的皮薄，别磕碰，一碰就裂开了，糖分大，真甜！摘着摘着就装了一后备箱。分分就差不多了，下次再一块去！,2017/6/18
拾壹,"第一次去庞各庄采摘西瓜，从昌平沙河到这用了两个多小时。不过尝了老板的西瓜，觉得这趟跑的值了！小薄皮，又脆又甜的，弄的我这个孕妇根本停不下来！可惜离的太远了，又不敢多买……11个西瓜现在就剩下一个了，都不舍的吃了					",2017/6/18
桂璇_1172,导航很准确，路边停满了车，到了可以试吃，然后可以下棚自己采摘，西瓜非常好吃特别甜，皮很薄，每箱上都贴着关于种植西瓜的知识，支持微信，支付宝等手机支付，非常方便，以后还会再来。,2017/6/17
qinan77,今天终于有时间自己去采摘了，看着那么多西瓜，口水都快忍不住了，精心挑选了一个大个儿的，妥妥滴大半个到了肚子里，味道甜，水份也足，必须还要带回家几个！,2017/6/17
还没C太的自觉,超级好吃的西瓜，而且性价比超高，值得品尝。推荐给大家，不错的选择,2017/6/17
海游hg,小时候就喜欢夏天，因为夏天能吃上好吃的西瓜。慢慢的长大了，觉得西瓜不再那么好吃了，所以也不再期望夏天的到来。今年买了两箱崔鲜生的西瓜，感觉回到了小时候，这是记忆力夏天该有的味道。,2017/6/16
*芥末@冰激淋*,西瓜特别好吃！皮薄味甜～比普通西瓜要好吃很多～!,2017/6/16
pazzayang,吃过的瓜中这家是最甜皮最薄的，价格还公道，每年都来这家采摘老板特别热情,2017/6/15
臭猫猫猫,素材：收获满满，瓜巨甜，到皮都很甜，一次愉快的郊野游,2017/6/14
花腿儿咪子,"走过路过绝对不能错过,说的就是这家,西瓜特别物超所值,皮儿薄沙瓤还倍儿甜!买不了吃亏买不了上当!",2017/6/14
dpuser_4087457244,正宗庞各庄西瓜，皮薄瓜甜，味道非常赞！,2017/6/13
chrispj,超好吃的西瓜🍉，用勺子挖着吃太爽了！一次半个没问题，要是能吃的人，一顿能吃一个！,2017/6/13
情深深兮、一去不复返。,超级好吃的小西瓜，甜死了！！！而且还特别便宜，老板美女一枚！,2017/6/10
谁动了我咸菜,瓜特别甜，皮薄大馅的西瓜🍉！,2017/6/10
dpuserAt_1033067525,皮薄，甜美，纯绿色，正宗的天然西瓜，很是喜欢。,2017/6/8
夏沫_1614,朋友家的西瓜，味道很不错，下次还会再来光顾的。,2017/6/8
dpuserAt_0862103509,瓜很甜皮也很薄适合采摘总体不错,2017/6/8
筱远_1844,西瓜🍉简直太甜了，老板热情，采摘的人特别多，想去的抓紧啦,2017/6/8
dpuser_1788096370,今天又去啦，从来没有馋过西瓜，这次把上次的吃完，就每天都还想吃，吃上瘾啦😃,2017/6/8
昕懿,西瓜🍉超级甜，而且瓜皮很薄，休息的时候可以带上家人亲自动手感受采摘的乐趣，老板人很好，服务也周到，总之真的值得购买，推荐，同时也祝老板生意兴隆，财源滚滚来,2017/6/8
你跺你也麻_6139,瓜很新鲜，特别可口，服务态度也特别棒，真心值得推荐,2017/6/8
McDonaldss,地地道道的庞各庄西瓜~只要吃过一次就认准了…说什么都不如你吃上一口，吃上就忘不掉，年年都惦记啊~,2017/6/8
夏简紫0212,真心好吃，薄皮西瓜很甜，瞬间一小盆就吃完了，值得购买,2017/6/7
wl851222,物美价值，正宗的大兴西瓜🍉，蜜蜂授粉，子少瓜甜，带着孩子采摘挺不错，瓜农叔叔也付出了辛苦。种地越来越少，希望长期种下去，我们会经常关顾的……,2017/6/4
大力水手_1403,大兴庞各庄小西瓜。今年开篷第一季，刚熟的小西瓜，脆甜脆甜的。价格不贵。赛过海南麒麟瓜,2017/6/4
dpuser_9693922903,带着宝宝去采摘西瓜，太有趣了，我都没见过西瓜是长在藤上的，小巧玲珑，宝宝特别爱吃，当时就吃了两个，皮薄水多特别甜，一下摘了20多个，回来觉得还是摘少了，还会再去摘,2017/6/4
dpuserAt_2839951656,纯天然无污染，蜜蜂授粉，好吃不贵！,2017/5/31
李莉_7225,好吃的西瓜，是我喜欢的脆甜口，跟同事一起买的8箱，都赞不绝口，还要再定，现摘现送，真心值得推荐,2017/6/14
