用户名,评论,评论时间
一生幸福_513383,路边有牌子，绿大门右拐三十米就到了，挺好找的导航直接到，单位团体来的，去年好像就来的这家，去年产假没赶上听同事说的，就组织单位来了，确实不错，同事也比较满意，大棚挺多，给我们留了两个棚，农场主AndyZhang人挺好实在为了孩子做生态农场，有故事的人，放心安全，好好吃的草莓😋，领导说以后单位指定他们家了，整好赶上农场主不忙，亲自带队给我们讲有机防控知识和普通的区别，挺好挺好，大自然有机农场值得支持，良心农业食品安全！！！					,2018-04-18
狗小花小花狗,又来他们家了，去了附近其他几家比了比，确实比这家差远了，有机种植的，确实不一样，好吃，推荐，一分钱一分货，物有所值，为了家人和孩子的健康，很不错，以后采摘就来这了，还有二十多种有机蔬菜，儿童乐园和小动物喂养，卖的土鸡蛋，挺全的，孩子很喜欢这，不想走，服务不错，工作人员给的免费菜叶喂养，推荐朋友来					,2018-04-18
无敌静静,还是不错的，买了西红柿、黄瓜、草莓。草莓吃着不错。,2018-04-16
6yuan1yuan6,附近的采摘园都歇业了，所以价格比较坚挺，比去昌平贵了一倍，服务也不好，就是图个近陪孩子玩。,2018-04-15
傻良子,非常好，草莓很甜，老板很nice，推荐大家过来玩儿,2018-04-14
A.*肉肉,很好吃，甜甜哒！还给装盒盒。划算～,2018-04-14
呦、……婷,今天，带孩子一起去玩的。过来采摘草莓🍓的，让孩子体验一下田园生活。大片的草莓地，现在的草莓又大又甜。老板的服务态度很好。希望下次带朋友一起去。,2018-04-12
睡衣兜风,草莓很甜，儿子超级爱吃，人也不少,2018-04-07
K.C.C,还可以，就直接带我们进了一个棚子里，直接采摘了,2018-04-04
juan_7763,周六带着小孩去的整体:院里除了草莓采摘，还有小朋友可以玩耍的滑梯等设施，还有喂养的兔子，羊和小狗，所以带小朋友还是不错的体验距离和路况:距离凤凰岭很近，所以我们快到的时候，在凤凰路上开始拥堵了一段，还好采摘园就在路边，也比较近，所以没堵很长时间采摘情况:采摘的大棚，有3种，49，59，69的，49一般般，剩下两个大棚的草莓外观差不多，但是听说口味有少许的不同，但是我个人感觉都还挺好吃的，按重量收钱，我们采摘了半小时，就已经花了265，真是贵啊，这也是缺点之一周边:凤凰路再往里走，很多吃饭的地方，游玩就是凤凰岭了					,2018-04-02
小熊骑士,不良商家，今天去大自然农场采摘草莓，摘了一个品种后把筐存在了结账处，又去摘另外的品种时，商家在我们采摘的筐里掺进了不好的草莓，当提出疑问后他们说这是你们自己摘的，我想问一问69元一斤的草莓，我放着外型美观的草莓不摘专采这样的吗？					,2018-04-01
英_4658,早上七点就带着我们家的小仙女出来玩，听朋友介绍苏家坨的这个采摘园不错，加上现在正是草莓成熟的季节，怎能不带着家人来尝尝鲜，带着家人来了，总得有所收获。这里的草莓尝起来味道不错，所以我打算今天多摘一点，给家里人都带点，价格也不贵，给它点个赞！					,2018-03-31
熊孩子爱吃吃吃,又是一年草莓季，特地开车过来采草莓，场地挺大的，品种也蛮多，并且这里的草莓个头很大，品种非常好，个个看着都很有食欲，也很甜！当场采摘，自然是新鲜的没话说的！老板服务很好很热情的，不错不错，回去推荐给朋友们！					,2018-03-31
heidi_6914,开车来这边玩，特意过来采摘草莓，体验一下田园生活，场地很大，现在的草莓是又香又甜，在里面可以品尝，老板很热情，告诉我们怎么种植草莓，哈哈，了解了好多知识，附近好玩的地方也挺多的，特别喜欢这里，下次有机会带朋友来。					,2018-03-22
玖伍貳柒_6269,今天没什么事情，带孩子一块过来大自然农场草莓采摘园摘草莓，因为之前吃了同事在这里摘的草莓，味道很不错的样子。孩子很喜欢在这里摘草莓，在大棚里面，也不冷。据老板介绍这里的草莓都是纯天然无公害的，没有打任何农药，我感觉这样吃起来才放心嘛。我还特意多摘了一些带回家继续吃，不错哦～					,2018-03-21
honey小宇123,十几个草莓大棚，不同的品种。还有小羊兔子小狗，小朋友会比较开心。,2018-03-17
健康快乐平安,位置很好找，里面棚很多，草莓种类不少，味道不错，孩子也喜欢，里面还有一些孩子玩的游乐设施，赶上今天天气也给力，瞧给我们热的小脸红红的，提醒各位在去的时候一定要少穿点哈😆,2018-03-16
熊熊,草莓很好吃，在大棚里没好意思多吃，价钱不便宜，但是也算值了,2018-03-11
鼠鼠鼠鼠,真的很好吃，近10年了吃过最好吃的草莓。🍓不像外面买的不管怎么甜都有股怪味。这个真的太好吃了，酸甜，完全是水果本身的味道。买了两筐，我闺女已经吃一筐。,2018-03-10
会员2135698,之前打电话说是40一斤，到了就变成了59，69。不知道哪个棚是多少钱，根本不是明码标价，草莓一点都不好吃，不红不甜，以后再不回来了,2018-03-09
四_喜,态度非常差！一共去了两个大棚，尝了两颗草莓，一个中年男人居然恶毒的对我说不摘就不要乱尝，我千里迢迢导航过去西拐八拐的，不摘我干嘛去啊，太恶心了,2018-03-06
多恩_1969,草莓很好吃，大叔人也很好，带我们去草莓多的大棚。园区里还有小朋友玩的滑梯秋千，带娃来，不无聊～,2018-02-18
魏威_663,朋友介绍的，草莓🍓品种多，口感好，吃完后就再也不想吃市面上卖的了。还有很多绿色有机蔬菜，柴鸡蛋，鸭蛋，鹅蛋。价格透明。服务态度好，环境卫生干净。,2018-02-10
海鲜宫,今年草莓不如往年，不好吃农药很浓服务太差了老年人说话不讲理而且强买强卖,2018-02-07
dpuser_9299146333,大家看看便知！大爷按图一称完说：收我150，抛去筐钱，便宜十块钱！我说那你去筐称一下，我看看！图二！我火了，有这样算账的吗？我花59一斤买的是草莓，不是筐！还告诉我抛去筐钱了！大爷还跟我理论，说我是嫌贵了，我是觉得贵，但多少钱请摆在明面上！有这样抗人的吗？另外草莓不多，个头儿也不大，大家借鉴吧！					,2018-01-31
骑马喝酒去天涯_,前几天和朋友两家人一起来的，距离是有点远，但都玩得挺开心的！有好多棚有不同的价格，是可以选择的，这倒是分的挺好的。草莓又红又甜，和超市里买的那种跟变异似的大草莓不一样，吃着很放心！还是这种好吃。老板和园里的人都挺好的，称重的时候很实在！园里还有很多有机蔬菜也是提供采摘的，还有免费的儿童乐园，小孩子玩的很开心！					,2018-01-30
dpuserAt_5172079334,除了贵以外都挺好，草莓很甜，看到其它评论说态度不热情，还旁边盯着，习惯习惯就好了，毕竟草莓是易损坏的水果，心痛的心情可以理解，换成是自己估计也那样吧。都是种地的农民，可能不太会陪笑脸，跟大酒店的服务员去比就没必要了。					,2018-01-21
你在我身旁啊,都是带孩子来玩的，应该还算这边比较火的采摘园路边停车要沿着胡同往里走上一小段才能进入来得时候不对，也没预约，大棚里的草莓都很小，红的也少进门给个小筐（以前洗澡带的那种），然后就自己管自己就行，带着孩子挨个大棚溜达，还有小孩玩得地方，还可以拿些菜叶去喂羊看大棚的大妈都挺热心的，很朴实，帮忙告诉你去那边采比较好最后称重的大妈眼睛里全是皎洁，团购说不用了，直接给你算，然后草莓也说不清是哪个种类，最后价钱谈拢了给钱就行院子里有个可以吃饭的地方，基本是给团餐服务的，必须按时开餐，散客不怎么受待见总的来说，就是个带孩子玩的地方，也没什么管理和服务，采摘的东西贵一些，给娃图个新鲜吧					,2018-01-20
庸子888,周末过去，草莓很甜，采摘的人也多，,2017-12-09
500988_yy,她们家面积挺大的，还有蔬菜棚，草莓棚，而且草莓很大很甜，蔬菜也很好，跟朋友一起来的，玩的很开心！,2017-12-07
刘燕,老板很有头脑。蔬菜不错。地方也大。,2017-04-29
Taburiss_17,很差劲，服务差可以说没服务，态度极差，缺斤短两，还特别贵，想品尝几个，门口的大妈就过来阻止，一小框(15*15左右)草莓要200多，非常坑人，事实求是的说,2017-04-20
人淡如菊_5960,草莓比较贵，服务态度一般，口味差，不值那个价,2017-04-16
句句豆,导航到了地点，大娘开着三轮把我们送到采摘大棚那里。很热情。就是大棚里实在太热了。待不了太久，后来我感觉热的要窒息了。一个小框大约装3-4斤左右。,2017-04-06
馋丫变馋妈,离凤凰岭南门2km，爬完山来摘🍓孩子很高兴，草莓新鲜。他家的面积超大，听工作人员说5月开始摘🍒，夏季还有🍑，一年四季都有的玩。以后会常来,2017-04-04
tgmailuser_3081430498,不错，草莓很好吃，玩得很开心，里面还有部分儿童玩的,2017-03-18
嘿呀rssa,和lg去凤凰岭顺便来采摘草莓人挺多的老板也很实在草莓很新鲜,2017-03-12
dpuser_1729265197,草莓挺新鲜，孩子很喜欢！不错,2017-03-04
樱桃珍珠小丸子,很好吃，自然熟的，很甜，每年都来他家，吃有机火锅，吃草莓，采摘好去处，最主要离家近,2017-03-01
dpuser_6157487861,【千万别来】大众点评最差的一次。草莓不多了，问了问一盒能装多少。【立马脸就耷拉下来了】。“你们俩人采摘一斤啊”。本来想摘4斤。看她的脸都够了。草莓不多了，小个儿的和烂的。摘了10分钟就开始催了。【“还没摘完啊”。】臭脸跟【看贼】似的。我就问了，不给你们钱了？还有一个男的也是【臭脸】。称份量那个更是无语，没零钱找我，给我一个西红柿，说给俩个（不大）【就嚷嚷】。总之，很有负罪感的采摘。很恶心。热情？朴实？真不是钱的问题。					,2017-02-25
小来1233,地方比较大。去的时候是下午，从凤凰岭回来的游客落脚比较多，49的大棚已经没有了，也无从比较。最后选了59元一斤的棚，工人特别提醒别摘了直接吃，怕莓里面有虫。有蔬菜棚可以让小孩子体验。总体上说不错。,2017-02-25
张小马他娘_6163,我们来摘蔬菜，草莓，非常新鲜。孩子玩的特别开心,2017-02-20
Flat22,周末带孩子去摘的一下团了五斤大棚里非常干净工作人员服务热情孩子也特爱吃准备下周再去摘,2017-02-18
北京美食家tif,草莓很好吃，比买的好吃多了，孩子高兴,2016-06-24
郝哥哥郝,非常好，全年有各种水果有机蔬菜采摘，是采摘必去之地，100个推荐,2016-05-29
李波_3097,感觉不错！陪同的工作人员很贴心，服务到位！有机的蔬菜水果真心很好！,2016-05-28
dpuser_13911919936,背靠凤凰岭，能爬山也能采摘，大自然农场一年来好几次，孩子们也喜欢,2016-05-28
贝加尔湖的星星,樱桃超好吃，给外面买的10多块钱的果然不一样哦，1分价钱1分货；纯天然，攒一个。,2016-05-28
lvjing0135,樱桃特别甜，价格很实惠，服务好，100个赞，值得推荐,2016-04-04
奋斗啊,大爷超不满意！草莓基本是剩下的残枝落叶，都**坏了！！！***49一斤！！！坑人啊！！！,2016-04-04
瀚海悠鱼,草莓超赞，明显不时催熟的，放了三天还很新鲜！服务人员也热心，给我们讲了很多知识,2016-04-02
李林_6891,环境不错，交通方便，草莓也很好吃，很有意思,2016-03-21
酱油哥007,草莓味道一般。价格有些贵，有人盯着帮你采摘，没了采摘的意义,2016-02-29
LillySu,地方不很好找很干净草莓也很好新鲜,2015-06-14
icelb1983,我来这边是参加活动，免费吃了顿有机火锅，采摘蔬菜需要自付费花了30块钱，估计是这个季节不太好吧，只有叶菜，听说半个月后能采草莓，吃现采摘的菜感觉特好，菜的味道也不错有机蔬菜很健康，有机会大家可以逛逛，我想等春天或者夏天可以来还可以爬山					,2015-03-25
糖小墨7788,草莓还可以吧，就是旁边总有人催着让你快点摘快点摘。蔬菜水果还不错,2015-03-15
颉盟,味道不错，上餐比较快………………,2014-12-23
xcloudx,什么破地方，啥都没有，环境差，堆的东西跟垃圾场一样，儿童乐园也巨破，那老板就知道忽悠人，一点都不值,2014-01-16
