用户名,评论,评论时间
摩羯Sherry,一家三口，两大人一孩子。服务没的说，服务人员很好。环境～大草坪没车来往的危险，孩子的乐园。烧烤～自助形式，大人没人30元，孩子十岁以下免费！固体酒精块2元一块。有炉子和炭免费提供。烧烤长廊里有电磁炉桌子和插座，可以火锅～～！这个地道。肉～店家不负责提供，因为众口难调。蔬菜就他们农场里的自己种的菜。可以，都是菜园，不是大棚。挺好。帐篷可以搭建在烧烤长廊边上，也就是在草坪上，不错！					,2019-05-26
会长姥爷,五个家庭带娃活动，地址还是挺远的，来了1个多小时。一进门还以为走错了，目的地前面有一片油菜花还是挺美的，联系可以先带娃去那采个景。实际场地不大，就像评论说的，足球场改建的，头天下雨，草地有些湿，孩子玩了一会，袜子都湿了可能来这里都是为了烤串吧，要不城里找个公园就好了。					,2019-05-26
恬妈,环境看起来还不错，就是有点远，交通不方便。适合公司团队一起出游，场面挺宽敞的。适合在一起做游戏，搞团队活动！如果有机会的话，可以带着大家一起来带着大家一起来一起来呀，一起来一起来一起来一起来！做做活动，做做活动！					,2019-05-25
红旗小欣,很少认真的写大众点评，但是这次真的要为三棵树打电话，是真的觉得不错的好地方！去过好几个农场，真的这个很不错！值得五星推荐！地理位置，京承出来之后不到15分钟吧，就到了，按照导航位置准确，停车位算是充足，都有地儿停车！环境，太太太适合带着宝宝们来了，尤其是学龄前，比起公园，人少，还能烧烤，比起很多普通的农场又大有宽敞！尤其大草坪，绿油油的，适合孩子们踢球放风筝！周围很多果树，到了樱桃采摘季，肯定人更多！停车费地方有小羊，母鸡，都可以投喂！服务，打了几次电话，每次老板都耐心接听解答问题，虽然农场里不提供餐饮服务，但是配套做得很完善，提供免费烤炉，碳火签字篦子虽然收费但是价格合理，给孩子热饭可以借用老板的电磁炉，总之，遇到所有问题，老板都会尽快解决，卫生也不错！要是硬说缺点，可能就是没有特别干净的洗手间，希望改进！最后，已经进入旺季，提前预约，提前预约，提前预约！					,2019-05-25
小小萌,农场挺大的，有很多大棚种植着不同的蔬菜🥬，还有一片一片的菜地和果树，很多人都在这里认养了树木和菜地。农场后面有一片大草坪是可以用来自助烧烤的，好像是个足球场改造的。周末可以带着家人和宠物过来烧烤，要自备食材，他这儿只提供场地。					,2019-05-22
Scholl2204,环境特别好，主要人少，前面一片大草坪，特别适合溜娃，不怕磕碰啦。可以自己带食材，农场提供工具。可以搭帐篷。可以采摘蔬菜水果，也可以认养。农场旁边一大片油菜花特别适合拍照。真心推荐一家人或者朋友聚会。比一般的农场干净的太多太多了。					,2019-05-19
一个人,伴随着阵雨，六级大风，雷暴……我们来啦……来的早占领了好地方……小朋友们可以踢足球遛狗狗……大人们都一起烧烤啊……吃肉肉……我们自己带滴战斧～鱿鱼～扇贝～玉米～肉肉肠……啤酒烤肠真是绝配，偶尔还要躲躲雨……真是开心又好玩儿……					,2019-05-19
498338434LTX,可以玩一天的地方！缺点是真远，路上半天,2019-05-19
九九,通过朋友们的照片感觉环境很美！很幽灵！也适合带孩子去，但是美中不足的是没有餐厅，还要自带食品，夏天去有可能完成食品变质，不知农场有没有打算今年开个餐厅？,2019-05-18
dpuser_0278823626,满眼的绿色，大块的草坪，有个大棚，在外边烤串，有烤具，木炭出售，食材我们自己带的。有冷饮，冰棍的卖，服务好，满意的一次户外烧烤,2019-05-18
刘先生家的张太太,看了以后觉得很不错，就是远点哈！,2019-05-18
飞翔的小蜗牛青蛙籽,还凑合吧，节假日人多点，没有照片那么好,2019-05-15
霏雯雪22,环境很好.很适合来放松.长时间在市区真没感觉.还是喜欢山水,2019-05-12
十亿少男的梦,环境非常好，烧烤的“绝好圣地”。而且非常适合带娃，很大一片草地，孩子在上面奔跑，踢球，扔飞盘都非常棒，以后烧烤就去这了。,2019-05-12
飞天雪,三棵树农场，完美的烧烤地点。大片的绿草地，是孩子们玩耍的不二选择。来的路上有金黄色的油菜花，那就是拍照圣地啊，这要是晴空蓝天白云下，那必须分分钟出大片的节奏啊！🍇🍎🍊🍌🍉🍒🍑🍠🍗🍤🍭🍻🍴⚽️这些必须有不知道能不能带宠物来，还能租地种菜烧烤要收费，草地上有2个阳棚。					,2019-05-12
活着干死了算,果然名不虚传，外面什么都看不到，进去之后才能发现，大大的草坪，肆无忌惮的玩耍，放空心情，大人孩子都舒服，平日去的，就我们一家人，像是包场！啤酒5元，大人一人30元，超经济啊！估计周末得全是人，还是平日来比较舒服！					,2019-05-10
鹏_495558,来之前打了电话，说人不多，虽然儿童娱乐项目基本没有了，但是烤串区域非常好，草坪小孩子们踢球放风筝也玩儿的非常愉快，自带了很多好吃的，这边提供烧烤用具，还有干净的流水，洗菜非常方便，大人30一位，孩子不要钱，朋友们看了照片都说还要组织一起来，就是如果有水的区域就更好了。					,2019-05-06
yesiami,一直很想找个大草坪，让家里的狗子跑一跑，而且还能和朋友们聚会，烧烤，觉得这里特别棒。五一假期，人还不是很多，没有下饺子的情况，成人收费30，提供烤架，在这里呆了一天，真心觉得性价比还挺高的！因为草坪很大，不仅狗子有地儿跑，跟朋友们也可以回忆童年玩玩砍包，叫号儿，红灯绿灯小白灯什么的哈哈哈。农场没有去，不打算采摘也没有认领地，不是很了解，不过开车不远处有个基地，满地油菜花超好看。					,2019-05-06
像话吗233,比一般的烧烤场好太多了…左边果园边烧烤，中间棚里吃饭，右边草坪玩耍～非常完美烧烤按人头收费30/人，不算太贵。棚棚里有插座，可以自带火锅涮火锅，哈哈哈～草坪很好，可以扎帐篷。不过上午会有点晒，到下午靠近棚棚这里就阴凉了～					,2019-05-04
叶蘑菇,开车20分钟来到这里，没有看见别人点评中的小桥河流，只见一大片草坪，有溜孩子的有遛狗的，有搭帐篷的也有放风筝的，也有烧烤炉。里面还有大片的认养区。来的时候可能准备的不充分吧，没给孩子们带风筝和球，所以我们就换地方了。					,2019-05-03
安可0722,北京那么多山沟沟，唯独这条是山水最宜人的地方，够野，够原生态，因此成为很多户外爱好者徒步的绝佳选择，甚至一些导演也带一大干人马在这里取一些风光别致的山水场景，以此代替舟车劳顿跑到江南去。比如葛大爷泡在那条河沟里瑟瑟发抖地拍一个叫让什么子弹飞的电影。					,2019-05-03
坤坤棒棒糖,三棵树农场虽然坐标在顺义但是算是离市区比较近的开车去很方便快到的时候感觉这个农场的对面好像也是一个农场不是很确定周边规划的很规整环境确实很不错一片比较大的草地适合支个帐篷⛺️野餐聊天晒太阳发呆带着孩子玩耍后面还有规划好的一块一块的菜地可以租给游客种菜用要种什么菜就跟工作人员说有人帮你管理大块儿的5000元小块儿的2000元地里的菜全归租客可以快递什么时候有时间还可以过来自己摘挺不错的吃的嘛是农场里自己准备的烧烤速度慢不说味道也比较咸肉串是猪肉串总之不太喜欢应该多些水果可能更讨喜吧					,2019-05-01
syj00731,天气好，跟朋友一起去三棵树农场烧烤散心，老板娘超级热情，农场超级大，还有个超级大的草坪！农场可以认领圆子，一年几千块钱，一块地，有的地里还有樱桃树！到了春天开始就可以种种子了，自己开车来摘，需要种什么就写在本子上，就有人给种，到时候来摘走就行，不摘就烂在地里，也不会有人偷菜，有好多柴鸡，都是吃樱桃长大的，菜也都不大药，散养在樱桃园里，可以买鸡蛋，现在又养了羊，猪。可以来这里烧烤，只收个场地费几十块钱，环境老好了，离着也不远，京承高速10号出口，白马路，下来第六个红绿灯左拐。					,2019-04-27
K8612,这个季节的三棵树是最好的，绿草青青。在旁边烧烤，别有意境。,2019-03-30
小妞妞妞的妞妞,服务周到，环境好，有停车吃饭的地方，老板很贴心,2018-10-04
protegee,包了地，没事去摘摘菜，也很有意思。起码吃的健康吧！,2018-09-26
吴雨浓,木有营业我就想知道为什么不在点评上说明了带着娃过去了然后告诉什么都被政府查收了，我们只能又带着孩子走了，太不靠谱了，之前打电话到说一下啊！各种不推荐真的！那么远过去了，气死了……不建议去！,2018-08-05
koala超超,跟着导航去的进了大门里面啥也没有只是一块一块圈起来的菜地,2018-07-26
Nina_M,就是个农场，去很多次了，有个大草坪，周边一圈有一些小孩子玩的器械，有凉棚，有烧烤架可以自己烧烤食物。这次去是因为好孩子俱乐部一个小朋友搞生日扒。小朋友们平时没什么机会玩，户外疯跑非常好。,2018-07-18
candylia,跟着导航走位置很好找，进去之后地方很大！有采摘区域，也可以自己要一块属于自己的地可以种各种蔬菜！烧烤的环境很好，木制的桌椅，水源也就在旁边，商家还提供各种大小的烤盘，烧烤也有类似抽油烟机的东西，还有一大片儿童乐园，可以进行各种活动，是孩子大人都可以放松的一个地方，非常满意的一次聚会					,2018-06-17
快乐糖雪球,家庭聚会朋友推荐的三棵树，跟着导航很好找，下了高速白马路第六个红绿灯右转，一直开进去就到了！老板东北人，很热情，给介绍了地形，左侧是樱桃采摘园，里面还有蔬菜认养地，各种蔬菜花果，里面还有草莓园，我们摘了草莓，黄瓜，杏，樱桃，西红柿-…中午来到中间娱乐区，一大片的绿草地，边上有各种儿童游乐设施，我们在绿地上值了帐篷，开始BBQ烧烤，孩子们在绿地上玩耍，玩的特别开心					,2018-06-09
笑笑_859508,公司组织BBQ，这里一大片农场后面一片草地，一边是小朋友的游艺，一边是个棚子，棚子里有烤炉可以用，但是烤炉要租，我们是自备食材来自己烤的挺适合带宠物来的，可以尽情奔跑，小孩子来玩也有很多游艺，也有付费的捞鱼之类，春游，野营之类的活动还都挺合适在这里办的不过交通不太方便，没有公交地铁直达					,2018-05-13
lanlan9955,单位组织的活动，带着小朋友来的。【环境】有儿童游乐设施，滑梯蹦床攀爬类平衡类项目，挺不错。草莓香香甜甜的，孩子也学会了摘草莓，吃自己摘的草莓更有成就感。【饭食】中午吃的自助，菜色不错，特色是铁锅炖大鹅，鹅肉炖的比较烂，不柴也入味。红烧肉，炸鱼块，炖豆腐，大虾，凉菜黄瓜拌牛肉，大拌菜等，还是不错的。					,2018-05-13
Samantha715,非常满意，大家都喜欢，开心快乐,2018-05-12
哥特式lolita,非常好玩的地方，有机蔬菜采摘，烧烤，火锅，游乐场，大人孩子都很开心！,2018-05-12
dpuser_0074265336,环境优美，远离都市喧嚣，是周末放松心情的首选！设施齐全，可以带食材来烧烤，亲子乐园，强烈推荐,2018-05-09
Chen小胖子,这里空气特别新鲜，都是草坪，真的是旅游的好地方，孩子在这里还可以踢球。,2018-04-29
dpuser_9815889336,朋友推荐的农场，小菜园做的特别好，各种蔬菜都有，也非常适合小朋友来放电。大大的草坪疯跑一天，上车秒睡。可以火锅和烧烤，我们没带食材，点了烤串味道不错，下次可以约上朋友一起来。,2018-04-29
dpuserAt_5994868692,和朋友小聚，有孩子玩的游乐场。不错,2018-04-29
dpuser_0060011100,非常适合带孩子玩，滑梯跳床秋千等，还有户外设施，非常好,2018-04-28
拐角遇到糖糖,享受大自然，长廊好漂亮！赞！,2018-04-24
zhuangkai_0216,农场环境好，饭也好吃。这边草坪烧烤,2018-04-22
angelta,很好玩，可以种树，摘草莓，小朋友有游乐场，带孩子来很好玩，午饭也很丰盛！好评！,2018-04-22
无言西风,很好很好好很好很好很好好很好好,2018-04-22
黎晓9776,挺好玩儿的，组织大家过来摘草莓，服务人员都很好，还会指点，有个草地大家可以踢球带孩子来活动活动，挺好的，而且阳光很好，风也不错，植几颗树，很有意义，最后草莓很甜，很好吃，每个人都吃了不少，洗都没洗，没有农药					,2018-04-22
dpuser_99655092153,本来就是想带孩子来摘些蔬菜的，结果发现这里也能领养小菜地。于是包了一块，以后可以经常带孩子来摘菜了。当天就摘了很多，才真的很新鲜，除了少数个别种类外都没有用农药。在冰箱里放了一周的油麦菜拿水一泡就很饱满，茄子也很好，一点水都没有，味道好极了。值得一提的是还有个大草地，可以带孩子玩					,2018-04-22
sunqing1203,闺蜜推荐来的，还以为只难得好吃不贵的农家乐，可没想到真的是名副其实的农！场！规模非常大，在院子里就有十多个大棚的感觉，还有好大一片的樱桃园。小果子还是绿的，已经惦记着来采摘长了20多年第一次看到蒿子秆，菠菜，油菜是怎么长的，蔬菜们看起来很健康！往里面走，有亲子活动的乐园，旁边巨大的草坪可以踢足球！还可以自带材料来烧烤！如果自己没带可以在这边点烤串，羊肉串好大一串，羊腿肉，味道很不错。对食材的管理很喜欢，串串都用塑料围挡盖住，开着冷鲜，食物看起来非常新鲜。喜欢这种开放的环境和对食材的用心，一定会带小伙伴来玩耍！					,2018-04-22
tiancaifox,这边真的很不错！朋友带着来玩的【环境】现在草坪都已经铺好非常美但是玩具设施已经烧烤场地还没改建好夏天应该会完全巩固【烧烤】自己带材料自己串肉自己烧烤提供炉子和一些厨具非常方便好吃吃个爽就是希望快点完善好设施这样子全家在这里玩的特别爽啊！					,2018-04-15
胖胖养的猪,公司组织带孩子来玩，能吃饭能采摘，还有好多小孩玩的，不错的周末郊游地,2017-09-30
黄昏_6265,非常好！草坪非常大很棒/////非常好！,2017-09-23
二豆妈,玩得很开心环境很好空气很棒！儿童乐园很赞！,2017-05-30
lser王旭东,同事朋友集体去的，相当的不错，下次带家人一起！,2017-05-07
xiaoyang003,很嗨很适合小孩儿玩，儿童设施，采摘，还有一大片草地，可以搭帐篷踢球，小孩儿还可以玩平衡车，有卖烤串的，价格和市里差不多，唯一不好的就是洗手间只有茅坑....,2017-05-07
许懿_1849,视野宽敞，有小孩玩的游乐设施，旁边是一大片草坪，更重要的是烧烤设施齐全，基本不用带东西，方便！价格也不贵。推荐！,2017-05-07
不是我不想改,环境不错，有采摘园，草莓特别好吃，还有种植园，树林，11点到，烤烤串、吃完串，搬个小凳树林坐着，小风吹着，可舒服了,2017-04-30
RockySoprano,跟着朋友来，有麻将，有小孩子玩的地方，玩累了还能去帐篷休息，挺好,2017-04-30
CassieT半夜阳光,场地非常大，个人认领菜地+采摘区+大草坪+特色烧烤+儿童乐园+特色餐厅铁锅靠大鹅，食材都是院子里有机蔬菜和瓜果，羊肉串是纯羊腿肉，师傅手艺不错~今年夏天有地聚会了，真心推荐朋友聚会和亲子郊游来,2017-04-03
希望_838971,周末带着家人朋友一起出来玩玩，一起烧烤来顺义三棵树农场是最好的选择，我们每年重要活动都来这里，孩子们可以在草坪上玩耍，大人可以烧烤喝啤酒聊天！,2018-05-13
沐沐,采摘体验很好，环境优美老板温柔,2018-05-13
yupeng_3651,四年老会员啦，地里菜供全家全年食用，健康美味天气一暖和隔三差五来烧烤，园子里的大草地孩子们可劲儿玩，樱桃草莓蔬菜嘎嘎帮这两年眼看着圆子越弄越好，希望咱家农场越来越红火					,2018-05-13
joannayijiang,非常赞，环境好，适合孩子，能烧烤，能採菜，周末好去处,2018-05-13
徐志博,超级棒的地方，有机菜采摘、烧烤、很大的草坪、还有孩子喜欢的游乐场、大人小孩两相宜，第一次来深深爱上这里，干净宽阔，非常推荐，下了高速很好找。老板娘超级美。,2018-04-22
sunny4372,公司组织活动，已经是第二次来了，很适合带孩子做亲子活动，有草坪\采摘\种树\，还可以用餐，不错的体验!,2018-04-30
tina1007,有机草莓非常甜场地也适合下次可以带孩子来踢球顺便草坪烧烤,2018-04-22
WeiXin_7029302364,公司组织活动来农场植树采摘，农场风景宜人，成片的樱桃树，草莓🍓相当甜，午餐丰盛无比，铁锅炖鹅，烧鹅掌都美味极了。吃的精光忘拍照了。推荐，值得一来哦,2018-04-14
土嘎巴,还不错适合带孩子来玩哦可以采摘带孩子享受大自然,2018-04-22
sixlong,非常好玩！能摘草莓，植树。农家乐,2018-04-22
jishengling,采摘草莓和植树活动丰富有趣自助餐也很不错推荐,2018-04-22
mixxbai,草莓好甜啊！！非常适合孩子周末嬉戏！还有草坪烧烤哦！！棒棒哒～,2018-04-22
yestion,"很好的休闲地，种采植都行，还有儿童乐园，球场和""骚烤""，远离城市的喧嚣，感农桑乐趣，放松心情。",2018-04-22
牛牛122977,很满意的体验，摘草莓，有机的，不用洗直接可以吃。孩子还体验了植树，很快乐。还有好多儿童游乐设施，总之很满意的体验，适合亲子游玩！,2018-04-22
