用户名,评论,评论时间
小飞侠,特别生气。这次是朋友里一个小姑娘组织的，人家也是好心，所以这次招待的不好我们几个朋友也不好当场发作。我觉得这老板就是看人家姑娘好说话，就抓着我们死命宰。我也是房山人，跟同事来过十渡好几回了。这家几乎是最不爽的一家。几乎所有的酒店宾馆都是12点退房，他家必须十点退房。（别跟我说整个十渡都这样，十渡真是该好好管管了。咱都是去别处旅游过的。这么一对比真是给房山丢人）不知道评论里为啥都是夸他们的。食物：我们好几个人一起去的，午饭那点儿菜量真的很少，其中有一盘菜，就是十几片火腿肠。肉菜就更少，就一个肘子算是拿得出手的肉菜。关键是去之前跟你说肯定管够。你问有什么菜，支支吾吾说不清楚。结果菜一端上来根本不够。根本没想占店家什么便宜，但我们可是按人头算钱的，每个人交350（五一期间涨价了），有的项目根本没玩儿，所以老板剩了好多票钱。你就给我们吃这？晚餐是自助烧烤，人家三五个人一桌的，每桌两盘凉菜，我们十几个人一桌，还是两盘凉菜！一人一口都不够！西红柿，薄薄的几片铺在盘子上，就一层，跟给盘子做面膜似的！那我问问你我十几个人分三批定行不行？多分几桌，你是不是得多送凉菜。环境：店家的环境还算干净整洁。这个别墅是在十渡民俗旅游村里。应该是集体盖的联排小别墅。房子挺好看，院子也好看。就是停车的地方不多，车多得话要停到远处去。重点是晚上附近有个练歌房，一群打鸡血的年轻人嚎到半夜。嚎完了还在胡同里又叫又闹。根本睡不着觉。九度这里整体的旅游体验真的很差，晚上全是在烧烤，想看看青山绿水，静谧的夜晚？不存在的！晚上整个九渡乌烟瘴气，路边全是放烟花放炮的！音乐的声音也是震天响。一群人疯了似的，放烟花可以理解，放鞭炮放二踢脚的人是不是有病？总之以后不会带小伙伴儿回来房山玩儿了，感觉给我们房山人民丢人。一路开车回去时候，看到六渡那里风景还是不错的，也有一些高级一点儿的宾馆。真的，不要去九渡住了。价格：五一涨价，团购都不能用了。每人350。也就是朋友定的，我们不愿意让朋友难堪，毕竟人家跑前跑后帮我们操心，自己还搭进去好多钱。否则我们肯定要跟dianjia理论理论。在这里要感谢店家里一位胖姑娘。人还挺爽快，否则中午加菜都要另加钱了。					,2018-06-04
人定胜天,耽误了好久的点评，其实已经淡忘了，但是，回忆又怎么能那么容易被遗忘呢，快乐的时光总是短暂的，就像在海哥的农家院，一直充斥着欢乐的笑声，曾经的愿望就是和心爱的人在深山里开一个自己动手打造的农家院，招待各路朋友，把温馨和欢乐带给你。海哥家可以说性价比很高，一个人258含三餐和住宿，还有一顿自助烧烤哦～自助烧烤，几个人烤了不少，肉非常的新鲜，绝对的纯羊肉，这是骗不了吃货的嘴的。住宿随称不上惊艳，但是干净整洁就够啦，睡得很舒服的一觉，起来洗个热水澡～海哥还带我们去了竹筏，玻璃栈道，真的是超级赞，11个人坐在一辆本田商务里，下车的阵势绝对牛特别开心的两日游～下次来十渡还住海哥家～					,2018-06-03
光信猫,秋秋郊游之值得住系列篇：大海别墅农家院-十渡赶在月末去了一趟郊区踏春赏桃花撑竹筏住农家院，心情也会随着春暖花开不自觉好起来～大海别墅农家院，是我们在点评上相中的，看评论与人气都很高，便订了大海。【地址】九渡民俗村内别墅区第二排第一二家(十渡蹦极对面)，我们开车去的时候不堵，返程真的被堵哭在高速上。【环境】海哥家一共有两栋别墅，干净卫生，服务又好。【农家菜】我们周五下午到的，到了晚上就自助烧烤，海哥还亲自帮我们烤，感动哈哈哈哈，而且烤得特别好吃特别香。一晚上吃串喝酒聊天地，开心呢～第二天8:30吃早饭，完后我们就去竹筏，真人cs等。激动的午餐时间到了，真的是纯纯北京农家菜啊，我叫不出名字来，但是真的很好吃，哈哈哈哈现在写点评竟然有点怀念农家菜，好吃！谢谢海哥的招待，我们一行人住得开心吃得也超开心～ps：可以在网上团购哦，包含的项目也很值得～					,2018-05-03
0226号猫猫,在大众点评看评论还不错，团购也挺丰富的，就组织公司活动来了，还挺好找的，我们25人，把两个小楼都住了，房间还可以，都是卡通主题的，孩子肯定特别喜欢～饭菜味道还不错，烤串自己不会烤，味道就一般了。服务还不错，去游乐设施都是老板带着去的，也能便宜点。整体感觉还可以的。不过感觉稍微有点小贵。					,2018-04-30
刘俊英,突然想去十渡玩就上网查了，最终选了这家。因为去的时候路上出现了点小意外，主家还一直发微信问我们到哪，让我们不着急，很温馨。到了九渡给主家打了电话他立马来接我们了，其实离他家根本就不远了。到他家给我们准备客房，房间还行吧，就是床铺的太软了睡了就不想起了哈😄床单被套铺的的helloKitty很是可爱，老公还说跟婚床一样。因为我们到的时候已经有点晚了主家送我们去了玻璃栈道，回来的时候坐的公交车很是方便。晚上自助烧烤，老公太累了就睡着了我就一个人烤一个人吃，后来醒了说我烤的还不赖。主家一直都有过来告诉你怎么烤，他还亲自帮别人烤就是没帮我烤😣也许是因为我的技术还不差吧😄晚上太累就没出去逛。早上起来吃了早餐去了竹筏，还骑了马。回来就吃午餐，因为提前跟大哥说了不喜欢吃梅菜扣肉就换了其他的菜，超级好吃中午还想吃大哥家的烧烤羊肉串，我说给钱，大哥没黑我说就吃几串羊肉串没多少钱，但生个火费劲，钱还不够生火钱，所以没吃到有点小失望下次去我肯定只吃羊肉串吃的自己饱饱的。哈哈😄如果再去肯定还是会选择大哥家的。祝大哥家生意兴隆赚越来越多的钱					,2018-04-13
SHY,环境可以，干净卫生，服务到位，吃的很好,2018-04-01
dpuser_86380228989,已经不是第一次选择这里了老板人热情实在好说话交流起来就特别的舒服地地道道的北京土著农家院位置在九渡房间干净吃的东西全去景点如果没有车的话还可以送各项的票有优惠良心商家值得推荐,2017-12-31
九儿_爱吃YU,还不错老板是北京的很实在带着孩子去的旁边就是十渡景区,2017-10-28
dpuser_0945513465,老板服务好，地理位置优越，停车方便，菜味儿相当好！,2017-10-07
风中摇曳的向日葵t,和姐妹一起去的，老板人人热情，卫生很干净，遇到大雨天，不过也玩得挺嗨！,2017-10-06
点点and壮壮,服务很到位，老板人很好。非常满意,2017-09-23
瓶子_106635,不错干净整洁的农家院环境清新老板服务态度好宾至如归良心店家,2017-09-11
工资全在肚肚上,这个农家院真心不错，大力推荐住的当晚先去栈道然后漂流，漂流后回到农家院一直胃疼因为漂流下午5点多水有点凉了，自身有胃病的我就胃疼的不行，吃了药还疼，农家院阿姨看我难受就特意煮的爱心红糖姜水喝了一大碗好了许多，同时谢谢大海老板送的虹鳟鱼真的烤的特别好吃，还考虑特别周到一半辣一半不辣怕我们有的不吃辣，或者爱吃辣，这条鱼提前特意淹制了一下，味道超级棒不是特别忙的情况下还亲自给我们烤的串，还跟我们一起放的烟花，放的许愿灯，真的是美好而难忘的一天，特别开心！老板和她姑娘还有做饭的阿姨都特别好，特别亲民，如果不是2天时间所有娱乐项目都玩个遍，真的不想走呢……院里有个黑豆狗狗，还有个比熊白色小米豆，还有一个咖啡色泰迪忘了叫什么都特别可爱，特别乖！养狗狗的主人对于我来讲都是很有爱心的🏻价格也比较亲民，住宿是各种主题，特别温馨的屋子，睡的特别踏实舒服！以后有机会还要去，还要尝试蹦极😄					,2017-09-04
ai哈尼的妈妈,很好我们去了10个人，老板送的烤鱼特别好吃！！院子里面的大黑狗特别乖！超级喜欢！房间炒鸡少女心，hellokitty～～房间也很干净午饭也很好肉皮冻很好吃！晚上烧烤也很多！特别好！一后还会再去的(・ω・)ノ					,2017-08-12
冰冷@小屁孩,临时决定去的十渡，老公问了同学之前住的农家院，说还行，我在网上也搜了一家，叫宝香的农家院，网上团购需要提前一天，当天去打过电话，而且老板还实在说，你就住店就好，吃的自己想吃什么点什么，套餐不合适。之后老公问了这家大海弄家园我们就直奔去了，本想只住店，但最后还是选择了258。。你们懂得。。可竟然把我们带到了别的农家院，说他大哥的地方，那个地方新装修的，味道叫个浓，简直是吸收甲醛去了，这点非常不满意。入住后，就去了竹筏，离农家院很近的一个湖，很脏，因为我们定的两个是套餐，票是算在套餐之内的，要是我们自己选择的话，绝不会去那里划，还有玻璃栈道乐谷银滩，票价也包含在内。再说吃的，本人懒得照像，只把当天入住吃的烧烤视频截了一下，烧烤很好，随意吃，北冰洋8元一瓶，要了4瓶北冰洋一瓶啤酒加餐具共55，北冰洋8元一瓶，供大家参考，毕竟景区的饮料，也就这么回事，套餐内的疙瘩汤本以为是有的，里面也是这么写的，问了一下，说因为夏天浪费严重，疙瘩汤不赠送了。。。转天早上我们去的比较晚，早餐有，3个馒头，两块酱豆腐，一大碗白粥，咸菜，小菜一碟。中午回去也晚了，还不错给我们现炒了一盘素西湖，其余的都是热的剩的，有两个烂糊的狮子头，一碟豆泡，芥末木耳，洋白菜，但是味道还行，但并没有其他评论者那么诱人的菜品，最后问了有汤没，老板记得之前我们问的疙瘩汤，很大方送了我们一碗，午餐吃的很饱，除了狮子头，其余都是素，以后我们记住了，再去那里一定要单点！					,2017-08-08
First初梦,找了这家点评人气最好的，果然没有失望，老板性格开朗，说话办事利索。团的自助烧烤，羊肉串货真价实啊，特别赞。强烈推荐乐谷银滩的漂流，很刺激，一定要带套衣服（包括内衣），因为你会从头湿到脚，从里湿到外！景区里面存储柜30元，如果坐车上山每人10元，都收现金哦！总之玩的开心！					,2017-08-07
qinda909,团购的258套餐，包含早中晚餐各一顿➕住宿➕景区门票。必须要说的是：老板人超级超级好！奔儿地道！简直就是有求必应啊！哈哈！对了，晚餐是自助烧烤，强烈推荐他家的羊肉串，就算不吃别的，光吃羊肉串也满足的不行了。🥓➕金针菇➕骨肉相连……太多了，估计我们这烧烤技术实在是让老板看不下去了，最后帮我们烤了好多好多。总之是吃的不错，住宿干净，玩儿的愉快！要提醒的是：记得带好防晒和防蚊虫！					,2017-07-28
dpuser_45824955821,中午到的地方很好找就在十渡蹦极对面，我们是中午到的大哥大姐很热情的出来接的我们有种回老家的感觉很温暖，先说一下环境：两套大别墅非常大可以住很多人而且房间都是我喜欢的hellokitty、哆来梦的主题房很温馨、还有大露台可以看风景还可以在哪烧烤，完美！菜品：大哥菜做的哪是家的味道好吃可口，量又大，是京郊游菜味道做的非常不错的，晚上还有烧烤烤鱼，鱼都是现杀的很新鲜，最重要的是价格很合理十渡游一定要推荐这家良心商家啊					,2017-07-19
urnotlilia,地点在九渡，跟着导航走就可以找到。套票只要120块，先不说玩的项目多，自助烧烤的羊肉串就特别好吃，我们几个都是废物不会烤，老板亲自上阵，烤出来的串串又嫩又香，种类也比较丰富，还送了2盘凉菜。我们自己带的西瓜和饮料也会帮我们冰一下。关键老板特别幽默而且非常nice，冲着羊肉串也会介绍朋友去。玩的项目有竹筏，沙滩摩托，真人CS，我们加钱选了水弹的枪，场地还可以，一轮对拼就结束战斗，如果还想玩，30块钱一瓶子弹。					,2017-06-30
dpuser_25721134780,总体来说非常不错～老板干脆痛快～食材新鲜小伙伴们玩的开心。如果以后休假会再回来哒～价格是吃住玩都算灰常划算～推荐～,2017-06-16
围脖火了,环境真不错老板和他姑娘人实在特别好说话做饭的阿姨做饭好吃服务超级棒以后还去你们家攒,2017-05-29
陈小果,老板很热情，最赞的是老板烤的烤鱼味道超级棒，饭菜可口性价比很高，你值得拥有,2017-05-28
福云298,真的很赞啊，下次去了还要在找这个老板，老板老板娘还有他家姑娘人都很好很赞，老板娘阿姨做的烧烤简直就是一级棒！,2017-05-27
billyq,其它还行，两点不满意，第一:说好的虹鳟鱼没送，第二:节假日套餐258一人变380一人可以理解，凉菜和餐具额外收费没了农家的感觉，商业化太严重了。,2017-05-24
低头浅笑Oo,不错的农家小院，干净，老板人不错。希望你们生意越来越好。,2017-05-18
胡卓大神,价格实惠，项目有趣，服务热情，餐食卫生,2017-05-15
灬韭菜,挺开心的，最主要的是陪你一起玩的人，人对了，哪都好玩。,2017-05-07
木木最爱吃,赶在五一假期前去十渡玩了一圈除了天气没那么晴之外一切都很好说实话之前去十渡玩过很多次感觉这次的体验是最好的在大众上搜了这里给老板打电话后就确认了环境很不错因为去的时候人很少所以不是特别吵吃饭的时候还会跟老板一家人聊天吃的话烧烤如果自己会烤的话还不错就是品种有点少有个阿姨炒菜可以点一些家常菜味道一般吧玩的话玩了三渡的漂流六渡的孤山寨还有九渡转了一圈因为赶人少的时候来的所以玩的很爽走的时候是五一节第一天人暴多路上都堵死了去十渡的玩的可以选这家					,2017-05-06
tmn549992864,跟朋友一起去的，非常的温馨，有家的感觉，做的菜也非常的好吃。尤其是家常菜非常的美味，老板大哥非常随和，走说有笑还给我们介绍景点，哪里好玩！非常舒心！外出郊外旅游以后我就选择这一家了，服务，视觉，感觉非常棒！建议大家以后十渡旅游散心来这家哦！					,2017-05-06
喜新念旧,老板很热情，竹筏沙滩摩托cs都超级好玩我们玩了一日游很划算大家都很开心,2017-05-04
胖胖850503,菜很好吃哇房间也可爱老板也帮着解决很多旅行上的事,2017-04-20
别人都去撞南墙了,超级好，饭菜好吃，烧烤好吃。特别干净，被褥都有洗衣粉的香味。老板人特别热情。以后再去就这家啦，绝对没毛病。666个,2017-04-13
丹儿_5747,老板人好，室内整洁干净，推荐！,2017-04-10
dpuser_30200152809,住的还行，就是烤川差了点，炒菜一班,2017-03-18
guangyue1982,真是不错嘛，三家人聚会好好好，今年还回来,2017-02-24
放飞的红气球,不错不错。和朋友一起去的。住的还不错。吃的也可以。团购比较合适。,2016-11-15
ella8song,房间很适合带小朋友的家庭，午餐和晚上的自助烧烤都很满意，出去玩店家还能买到打折的票，很好，以后还会来。,2016-10-04
五好学生chwlg,环境很好，交通便利，尽量避免高峰期，可能还是早走，休息的好出处，,2016-09-20
美味的县长,老板热情，菜好吃！！推荐羊排啊！好吃！！！,2016-09-07
大春子_Catherine,住宿环境很一般，床特别硬，烧烤种类少；周末只能订套餐,2016-08-31
乐添派,房间干净，老板热情，有求必应！下次还会选择。,2016-08-28
Ranny王,住的还算舒服烤串味道不错老板人也大方有机会还会去的！,2016-08-23
蓝色飞依,团票去的，总体下来，去十渡的路太堵了，三渡到十渡得花一个多小时到，个人觉得团的吃的不好，玩的还可以，住宿也不错，老板人很好，建议去了和老板买票然后自己点餐吃，多花不了多少钱，不过唯一一个缺点是去景区玩没有车接车送，自驾车来回，还有，每种项目差不多每个渡都会有，玩的程度不同，建议去之前查询好了					,2016-08-21
残风之影_6625,8个大人(35~40岁3男5女)，4个小孩（7~9岁3个女孩1个男孩）两晚一白，在此农家院总消费6546元（含游玩费用），游玩费用和食宿费比各占一半。真心不建议团购258，不合适，100一间房还是比较合算的。建议如下：可以在这住宿或者买3渡漂流的票，其他看个人需求。多了不说，毕竟是生意，老板比较热情，其他也很满意。					,2016-08-19
扬扬angell,老板很热情农家院也很干净住宿的热水器是太阳能的阴天水不太热其他真心不错,2016-08-18
、布點,老板巨热情，善于聊天，环境不错,2016-08-17
糖果不甜&amp;,很好，环境干净，饭吃到饱，去景点老板还送我们去的，自己烧烤乐趣无穷啊，很经济很实惠，明年去玩的话还住在这。,2016-08-13
大肥9,非常好！东家很热情，菜也做的很好吃！房间很干净！下次还去,2016-08-11
juan儿,朋友推荐的这里，很火爆，名不虚传,2016-08-10
la_urry,特别棒，最主要是老板人好，我们自己算错了人数，老板还把钱退给我了，绝对是回头客多多的良心卖家！住宿环境也不错，老板亲戚都住得近，多少人都能安排的下。,2016-08-07
长睫毛_1227,服务很好，态度也不错，环境卫生都很干净！去漂流也管接送！票也便宜！,2016-07-23
roro02,买的团购套餐，饭不好吃而且套餐里包含的3顿饭餐具要另外收钱的！饮料卖的跟景区一个价，房间里插座坏的，还很潮湿，洗手间牙膏牙刷毛巾都没有,2016-07-19
丸子_1130,真心火的农家院，很温馨很干净，炒菜也很好吃，老板人也不错，下次来还会考虑。超级推荐羊排，特别好吃！,2016-07-14
dpuser_9233914773,服务周到，环境干净，饭菜卫生！,2016-07-07
腾妈692325268,不错不错，值得推荐，值得去玩，很开心,2016-07-03
失忆_4166,房间干净整齐，最主要的是老板娘做饭的手艺好。每道菜都特别好吃。,2016-07-01
北漂小吃货,五一去的，老板人不错，房间也算干净，吃的一般,2016-07-01
葱O姜O蒜,在大众点评搜索看到他家评价挺好的就和家人来玩儿了两天！老板人很好特别热情我们去景区时都是车接车送的，非常体贴周到，房间干净舒适孩子特别喜欢，饭菜做的也很好吃，中午农家菜做的不错，晚上吃的自助烧烤很有趣，很喜欢这里哟！下次还会再来的					,2016-06-26
灿烂千阳_6722,端午节赶上堵车，七个小时才到住处sad。自助烧烤很欢乐，只要能吃完就随便吃，大家自己动手真的很棒，老板还贴心的帮煮了粽子。房间很干净也很宽敞，大家一起玩桌游超开心。这家店真的很不错，值得推荐，不过大家去十渡一定要避开节假日啊，不然各种堵车					,2016-06-20
淡然_6634,这次玩的真的超开心老板人很好我们想吃现杀的鸡他一早就帮我们订了主要他烤的羊腿太好吃了我这个从来都不吃羊肉的人都忍不住要给个赞住的地方很干净吃的也很好最后要提一下我跟姐姐走的时候一人忘记一个包包幸亏老板及时给我打电话提醒我真的太感谢了女朋友们都说下次来十渡必需这里					,2016-06-13
ygxdnw,"我也是看点评选择的大海家，老板是北京市里的很出乎意料没想到老板人这么好方方面面都照顾得很周到我是很少这点评的但这次一定要说一说先说一下房间把，第一干净那是没得说老板有点洁癖太爱干净哈哈哈总是看老板从我们进门只有有人吃完饭就冲院子奔儿干净哈哈关于吃的饭老板手艺太好不是专业的厨师但是饭菜做的太香了扒肘子梅菜扣肉真心不错啊晚上的自助烧烤我们单点了秘制羊排听老板说他家的吃的都是从北京拉回来的肉一点都不骗人肉超多当然自助的种类也很多玩的项目也挺多的我们也是玩的漂流玩的是高山的还有玻璃栈道挺刺激哈哈诶呀说不完了总体来说吧我太喜欢大海别墅了和我想象的农家院好的多的多等下次有时间再过来玩一回！！！					",2016-06-13
啡啡丶,环境优美，周末消遣好去处。就是交通拥堵,2016-06-12
娜娜_327632,小院很干净，做的饭味道也很好吃，总之推荐！,2016-06-12
橘子_796764,不错，喜欢自助烧烤。玩也很方便，直接找大海开票。,2016-06-12
郭梦扬930527,不错，小两口特别热情，我们下了公交车他们去接我们，住宿也挺便宜的，环境挺好,2016-06-12
飘零燕2016,本来想住在那边，临时有事又走了，没仔细看，应该是不错吧！,2016-06-11
貌美如花,快要放假了，这个地方约起来吧！,2016-06-07
时朝,老板脾气好的不能再好了，全五星好评，下次再去,2016-05-30
不错的风景5,环境很好，干净，老板人也特别好，下次还会来。,2016-05-19
贝雅特丽奇,很不错的农家小院吃的挺好，下回在来。,2016-05-17
yanggu@,吃得好，玩得好！游戏的安排真是超值，连吃带玩138。套餐超棒。加上酒水和单点，也才加上五六百，20个人足吃,2016-05-11
花开陌上_8200,很好的地方，环境空气都很好，度假的好去处，,2016-05-10
Katy_miao,特别好，这个好不烦指环境，吃食，而是人。老板一家人超好，每个人好能干，对我们关爱有加，我们没车去玩，老板每次都接送我们，就这一点，就很感激，儿子回来还老念叨十渡爷爷👴🏻怎么怎么样！孩子是不会骗人的，这次玩的特别开心期待下次见面					,2016-05-10
石榴MAMAdzdp,我们去了4个人买的258团购老板非常热情心细厚道能照顾到每一个去玩的人中午自驾去的东湖港风景不错走之前老板还特意嘱咐回来前打电话给准备午餐先给老板点个赞房间很干净就是热水的水量有点小午餐的农家菜也很好吃晚餐的自助烧烤也没得说肉质很好照死了吃管够但酒水是自费的（可以理解）总体感觉很好非常满意的一次旅行以后还会来的！					,2016-05-08
小明12577,之前在大众点评看到这都是五星好评订了这里，团购的258包吃包玩包住的套餐，大海别墅就在拒马路园对面，一直上坡就到了，去的时候有波人在团建挺热闹的，他是根据来的人分房子要提前说好了，我们都是男的，一间四人一间三人，俩屋子其实就挨一起，有独立卫生间，能洗澡，晚上也有热水，中午吃了顿农家饭，虽然简单不过菜样还挺多，管饱，老板人局气，老球迷跟本看不出来那么年长跟三十多岁似的，知道要去东湖港玩还开车接送我们，晚上自助烤串，真的是不限量，食材也不是什么随便糊弄事儿的，挺新鲜，晚上在院子自己烤自己吃，还能单点菜，特别推荐这儿的葱油饼，好吃嘿，真是吃串吃到不能再吃了，七个大老爷们光吃肉到撑，太划算了，撸着串喝着酒聊着天真的是惬意					,2016-04-30
耀哥他爹,海师傅特别好！人好！做的饭也好吃！我们一共五个人，还接送我们到火车站！！人也特别友善，送我们到景区，人还特别逗～只住了一天，实在是太短了，我们第二天退房了，去玩了个高山漂流全身都湿透了还让我们洗了澡。。真是太幸运了，选择一家这么好的农家乐！房间也特别干净！！					,2016-04-30
Fei0803,跟小伙伴组团去的，房间很干净，提供了自助烧烤还有农家饭午餐，肘子好好吃肘子好好吃肘子好好吃！男生住在了另一个别墅，新装修的别墅！落地窗！超幸福！漂流很开心，第一天下午搓麻狼人杀，聚会必备宝地啊hhhh,2016-04-24
超酷的Bingo同学,原来对十渡农家院感觉不好，这次去了感觉这个老板真心不错啊！,2016-04-24
啦啦啵啵123123,不错的地方！店家也很贴心，一聊天儿在城里住的还不远！下次可以再约起来！,2016-04-21
汐汐少爷,非常好的农家院~自助烧烤十几种随便吃~老板人很好给了很多帮助。房间是主题的，也很干净，和一般的农家院比强很多，24小时热水，饭菜都很美味~推荐推荐~下次还回来,2016-04-16
枫林晚,住的挺好的，以后还会光临。...,2016-04-15
DK0(丁小满),位置不好找，但是环境还不错，停车有点困难,2016-04-15
dpuser_31410365914,团购的老板人很热情，还免费推荐好玩的景点。就是开车有点远。,2016-04-14
不爱吃鱼啊,可能是旅游避暑离北京近所以这次很失望除了住宿还那么好点..吃的就是一个字贵牙刷也不提供晚上自助60/人不含酒水啤酒8块锦绣大地羊肉串一斤才20多...而且都不是当地人开的了...唉,2016-04-10
cyan_yz,老板人超好，一直接送。饭菜味道也很好，五星好评！,2016-04-08
dpuser_2940517795,很棒，下次继续。。。.zz老板人很厚道,2016-04-06
威风的威威,看大众点评去的，到了真心不觉得好，老板人很好，但是整体住的环境太简陋了。,2016-04-04
可可晴儿1016,老板热情，床铺干净，比较难得。但是缺点也有一些首先（敲黑板）如果四人或四人以上同行不建议用258团购，我们五个人挤一晚四人间才150块，团购的话价格明显不合理。吃的并没有在这里吃，所以无法过多点评，但是看价目表烤串倒也不便宜。景区嘛可以理解晚上这边还是很冷的，没有热水没有热水没有热水！做好心理准备吧……九渡这里只有蹦极和铁索道，没什么可玩的，单说地理位置还是去旁边的十渡村住比较方便，吃的多一些还有玻璃栈道和漂流竹筏					,2016-04-04
Ameko_9900,服务态度太差，第一次出去玩搞得这么不越快……,2016-04-04
冷诶嘿,五人小住一晚，气氛很温馨，院主人招呼周到，环境宜人，还义务帮忙照顾狗狗，谢谢款待，以后还会光顾,2016-03-27
燕_614707,刚刚从大海回来，房间温馨，老板热情，做饭手艺好,2016-03-26
嘉_9744,在北京看不到高山，呵呵，一路上很开心，那里有农家院挺好的,2016-03-18
王义超_1601,不错，挺好的，真心不错，还会去,2016-03-01
骄阳似火_370,景色宜人，适合居住。服务态度，真诚待人。,2016-02-27
模糊_6866,去过几次，环境不错，值得一去。,2016-02-17
琉璃色色,非常好老板人超赞我爱吃炒嫩南瓜丝，人家现学，炒的味道清爽可口，还特地帮我投了个南瓜哈哈哈哈哈赞赞赞评论晚啦,2016-01-13
大鱼,十度，这是值得一去的地方，从一度到十五度，各有各的特点，但还是十度最出名，有蹦极，有空中飞人，真的很好玩,2015-12-26
吃手的小孩,在北京生活了两年多，第一次来十渡，环境真的特别好，景色宜人！,2015-12-14
杏干村酸大爷,非常好。老板热情。也是北京人。下次还去,2015-12-13
dpuser_27906529033静,节假日跟老公和朋友一起过去玩，感觉这里好优雅，并且住的地方也很干净！下次还会光临！,2015-11-10
我叫小雪,老板人很好，我们一大家子12个人玩儿的很高兴。去了高山漂流和玻璃栈道，挺有意思的，个个弄得全身湿，哈哈，回到别墅向老板借吹风机又吹衣服又吹鞋子。照片发不了了，因为我的进水了，这个比较郁闷,2015-10-08
PoPoCindy,老板人非常热情非常豪爽。推荐大家去。,2015-10-01
Mel77,周末跟同事一起去的，也是通过点评选的，定的套餐包括两晚住宿一日三餐还有两个景点，另外单独定了一只烤全羊，结果比自己期待的要好很多。主要是老板人超好！！！耐心、周到、热情，一直在为我们忙活！房间干净、农家饭也很好吃，景点安排也很好，尤其推荐山上的漂流，是老板推荐的，超过瘾。不过提醒，最好穿防水的衣服，回来浑身湿透也确实太狼狈了。以后如果去十渡，还会住这里。周五去的时候，车不好叫，回程快车很多。而且那边也有回市区的公交车。					,2015-09-26
金牌捕鱼人,提前从网上看的郦妃，本来计划没有安排好，到了之后现问的人家有没有房，当时是郦妃自己的院子满了，我们就住在了他亲戚家的大海。不得不说，网上的点评还是很中肯的，选择正确！！！儿子也超喜欢，价格便宜，饭菜非常合我们的胃口，老板一家人特别热情，聊的很开心我们吃饭有点事多，临时告诉人家吃什么，特别利落的准备了，羊腿超级香嫩，比我在北京吃的任何一家店都要好，还有郦妃院子的老板做的四喜丸子，爱死了，儿子一个丸子一碗米饭。房间的布置有哆啦A梦，kitty还有大嘴猴，可惜二层的无线网信号不太好。很满意，以后我再来十渡一定还在这里，别无他选。					,2015-09-14
王蕾_8467,店很干净，店主很热情，厨艺也很好。,2015-09-05
dpuser_89555256269,老板人很好，自助晚餐烧烤很丰富，羊肉串很好吃，还有老板的绝活-烤羊腿，特别赞..总之来十渡住大海别墅绝对错不了,2015-09-04
聪微,老板北京人，超级年轻，很热情，饭菜做得也很好吃，晚上的烤肉自助也很丰盛，以后去十渡玩儿还是会选择大海别墅！,2015-08-31
赵梓寒,小院儿真不错，老板也特客气，到哪儿发现我们带了狗狗就另外安排了一个分院给我们。新盖的小楼很干净。晚餐有小凉菜然后自己烤东西吃。都是自助。中餐的照片给大家看一下。味道还不错哦。,2015-08-20
siyuan6343,还是13年过来玩的讷，印象比较深刻！住的很满意，睡到自然醒，在这边也有漂流，蹦极，真人CS什么的，开车在这边转转让我的心情非常非常好！蹦极很过瘾，这段时间忙完想着还要去玩玩去！大,2015-08-18
佳_3494,上周末又去了，感觉不错，羊腿和烤鱼都好吃！,2015-08-18
jjjjjjjjjjjjjj@jjjjjj,老板大叔人特别厚道，小院里面很安静，离景区不远，吃的烤羊腿第一顿，第二顿吃烤红鳟鱼，味道都不错。在别墅小院里面吃着烤肉喝喝啤酒，成乘凉，特别舒服。,2015-08-18
2013zq,环境好，服务周到，老板很不错。风景不错，不过呢，最好的体验还是从山下爬到山顶，当然了，最重要的是陪伴在身边的，朋友，同事，永远都能发现最好的就在身边。,2015-08-04
黑皮纳,今年又来十度玩了，但是住的地方和去年有好大差别，这家环境服务都特别好，主要房间都很温馨,2015-08-03
七彩人生_6565,老板非常热情，老板手艺非常好，烤鱼、烤肉非常美味，房间非常干净，虽然是农家乐但有星级宾馆的感觉，下次去还会再来！！,2015-08-03
安静小世界_7154,"很好的，住房很干净，饭菜很好吃，老板的态度也很亲切，还能便宜的买游乐套票，很满意，要了老板的电话,下次还会来滴！",2015-08-02
flldxh88,单订住宿，老板不叫订，都要订258的套餐，老板要挣钱可以理解，但是也得为客人着想一下，您说3岁的孩子他能吃您258的套餐吗？真是醉了！老板生意太好了，直接叫我们选别家吧！,2015-08-01
zzhen075,前几天班级组织去十渡旅游晚上在这大海别墅住下了环境好干净下次来还住这,2015-07-31
蓝思雨,朋友推荐十渡可以作为京郊周末游，查了查团购（没钱的孩子出门就得靠团购啊）这家把一天的吃住玩都包了，看看网上评价也不错就定了。房价很干净，洗澡都没问题。早餐比较简单、午餐农家菜很有老妈的味道，实在；晚上吃了自助烧烤、各种肉啊；吃吃完散散步、唠唠嗑、数数星星、放了孔明灯，行程简单，所以很放松。周末不想跑远可以试一试。					,2015-07-11
